site,year,pre_post_fire,pre_post_thin,postTime,plotid,obs,species,status,lifeform,layer_code,percent,notes
BlissSP,2019,prefire,,,bliss4,ag,CADE,live,TR,TOV,3,
BlissSP,2019,prefire,,,bliss5,ag,CADE,live,TR,TSE,0.05,
BlissSP,2019,prefire,,,bliss6,nr,CADE,dead,TR,TOV,0.05,
BlissSP,2019,prefire,,,bliss7,nr,CADE,live,TR,TSE,0.05,
RioLindo,2021,prefire,,,RIO003,km,CADE,live,TR,TSE,1,
RioLindo,2021,prefire,,,RIO003,km,CADE,live,TR,TOV,3.5,
RioLindo,2021,prefire,,,RIO006,km,CADE,live,TR,TSE,0.5,
RioLindo,2021,prefire,,,RIO007,km,CADE,live,TR,TSE,0.05,
BurtonSP,2019,prefire,,,burton12,nr,CADE,live,TR,TSE,0.05,
BurtonSP,2019,prefire,,,burton12,nr,CADE,live,TR,TSA,2,
BurtonSP,2019,prefire,,,burton12,nr,CADE,live,TR,TOV,3,
BurtonSP,2019,prefire,,,burton20,nr,CADE,live,TR,TSA,0.05,
BurtonSP,2019,prefire,,,burton23,nr,CADE,live,TR,TOV,7,
BurtonSP,2019,prefire,,,burton23,nr,CADE,live,TR,TSA,0.05,
BurtonSP,2019,prefire,,,burton23,nr,CADE,live,TR,TSE,0.05,
BurtonSP,2019,prefire,,,burton24,nr,CADE,live,TR,TOV,50,
BurtonSP,2019,prefire,,,burton24,nr,CADE,live,TR,TSE,0.05,
BurtonSP,2019,prefire,,,burton24,nr,CADE,live,TR,TSA,15,
BurtonSP,2019,prefire,,,burton4,nr,CADE,live,TR,TSA,0.5,
BurtonSP,2019,prefire,,,burton4,nr,CADE,live,TR,TOV,0.5,
BurtonSP,2020,postfire,,1yr,Burton46,km,CADE,live,TR,TOV,4,
BurtonSP,2020,postfire,,1yr,Burton30,"vs, mm",CADE,live,TR,TOV,1,
BurtonSP,2020,postfire,,1yr,Burton35,"vs, mm",CADE,live,TR,TSE,1,
BurtonSP,2020,postfire,,1yr,Burton26,"vs, mm",CADE,live,TR,TSA,1,M
BurtonSP,2020,postfire,,1yr,Burton26,"vs, mm",CADE,live,TR,TOV,0.05,H
BurtonSP,2020,postfire,,1yr,Burton44,"vs, mm",CADE,live,TR,TSA,1,M
BurtonSP,2020,postfire,,1yr,Burton44,"vs, mm",CADE,live,TR,TSE,0.05,L
calaveras,2020,prefire,,,BigTrees22,"ag, lh",CADE,live,TR,TSE,11,
calaveras,2020,prefire,,,BigTrees22,"ag, lh",CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees24,ag,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees36,ag,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees36,ag,CADE,live,TR,TOV,30,
calaveras,2020,prefire,,,BigTrees36,ag,CADE,live,TR,TSE,10,
calaveras,2020,prefire,,,BigTrees27,km,CADE,live,TR,TOV,15,
calaveras,2020,prefire,,,BigTrees27,km,CADE,live,TR,TSE,7,
calaveras,2020,prefire,,,BigTrees25,km,CADE,live,TR,TOV,9,
calaveras,2020,prefire,,,BigTrees25,km,CADE,live,TR,TSE,1,
calaveras,2020,prefire,,,BigTrees29,km,CADE,live,TR,TSA,0.5,
calaveras,2020,prefire,,,BigTrees29,km,CADE,live,TR,TSE,0.5,
calaveras,2020,prefire,,,BigTrees29,km,CADE,live,TR,TOV,5,
calaveras,2020,prefire,,,BigTrees29,km,CADE,dead,TR,TOV,1,
calaveras,2020,prefire,,,BigTrees01,km,CADE,live,TR,TSA,0.5,
calaveras,2020,prefire,,,BigTrees01,km,CADE,live,TR,TSE,0.75,
calaveras,2020,prefire,,,BigTrees35,km,CADE,live,TR,TSE,3,
calaveras,2020,prefire,,,BigTrees35,km,CADE,live,TR,TOV,10,
calaveras,2020,prefire,,,BigTrees35,km,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees06,km,CADE,live,TR,TSE,1.25,
calaveras,2020,prefire,,,BigTrees06,km,CADE,live,TR,TOV,25,
calaveras,2020,prefire,,,BigTrees06,km,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees32,km,CADE,live,TR,TOV,15,
calaveras,2020,prefire,,,BigTrees32,km,CADE,live,TR,TSA,7,
calaveras,2020,prefire,,,BigTrees32,km,CADE,dead,TR,TSA,0.5,
calaveras,2020,prefire,,,BigTrees32,km,CADE,live,TR,TSE,18,
calaveras,2020,prefire,,,BigTrees32,km,CADE,dead,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees14,km,CADE,live,TR,TSE,75,
calaveras,2020,prefire,,,BigTrees14,km,CADE,live,TR,TSA,30,
calaveras,2020,prefire,,,BigTrees14,km,CADE,live,TR,TOV,17,
calaveras,2020,prefire,,,BigTrees14,km,CADE,dead,TR,TOV,2,
calaveras,2020,prefire,,,BigTrees04,km,CADE,live,TR,TSE,15,
calaveras,2020,prefire,,,BigTrees04,km,CADE,dead,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees04,km,CADE,live,TR,TSA,30,
calaveras,2020,prefire,,,BigTrees04,km,CADE,live,TR,TOV,20,
calaveras,2020,prefire,,,BigTrees05,km,CADE,live,TR,TSE,1.5,
calaveras,2020,prefire,,,BigTrees05,km,CADE,live,TR,TOV,20,
calaveras,2020,prefire,,,BigTrees05,km,CADE,dead,TR,TOV,1,
calaveras,2020,prefire,,,BigTrees34,km,CADE,live,TR,TSE,1,
calaveras,2020,prefire,,,BigTrees34,km,CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees34,km,CADE,live,TR,TOV,25,
calaveras,2020,prefire,,,BigTrees34,km,CADE,dead,TR,TOV,1,
calaveras,2020,prefire,,,BigTrees21,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees21,vs,CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees23,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees23,vs,CADE,live,TR,TSA,25,
calaveras,2020,prefire,,,BigTrees20,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees20,vs,CADE,live,TR,TSA,7,
calaveras,2020,prefire,,,BigTrees20,vs,CADE,live,TR,TOV,7,
calaveras,2020,prefire,,,BigTrees28,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees28,vs,CADE,live,TR,TSA,0.05,
calaveras,2020,prefire,,,BigTrees28,vs,CADE,live,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees19,vs,CADE,live,TR,TSE,2,
calaveras,2020,prefire,,,BigTrees19,vs,CADE,live,TR,TSA,4,
calaveras,2020,prefire,,,BigTrees19,vs,CADE,live,TR,TOV,3,
calaveras,2020,prefire,,,BigTrees18,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees18,vs,CADE,live,TR,TSA,0.05,
calaveras,2020,prefire,,,BigTrees18,vs,CADE,live,TR,TOV,2,
calaveras,2020,prefire,,,BigTrees17,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees17,vs,CADE,live,TR,TOV,25,
calaveras,2020,prefire,,,BigTrees09,vs,CADE,live,TR,TSE,4,
calaveras,2020,prefire,,,BigTrees09,vs,CADE,live,TR,TSA,0.05,
calaveras,2020,prefire,,,BigTrees09,vs,CADE,live,TR,TOV,7,
calaveras,2020,prefire,,,BigTrees09,vs,CADE,live,TR,TOV,7,
calaveras,2020,prefire,,,BigTrees08,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees08,vs,CADE,dead,TR,TSE,0.05,Added during QAQC using regen data
calaveras,2020,prefire,,,BigTrees08,vs,CADE,live,TR,TSA,22,
calaveras,2020,prefire,,,BigTrees08,vs,CADE,live,TR,TOV,5,
calaveras,2020,prefire,,,BigTrees08,vs,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees02,vs,CADE,live,TR,TSE,1,
calaveras,2020,prefire,,,BigTrees02,vs,CADE,live,TR,TSA,7,
calaveras,2020,prefire,,,BigTrees02,vs,CADE,live,TR,TOV,4,
calaveras,2020,prefire,,,BigTrees03,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees03,vs,CADE,dead,TR,TSE,0.05,Added during QAQC using regen data
calaveras,2020,prefire,,,BigTrees03,vs,CADE,live,TR,TOV,10,
calaveras,2020,prefire,,,BigTrees03,vs,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees31,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees31,vs,CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees31,vs,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees30,vs,CADE,live,TR,TSE,20,
calaveras,2020,prefire,,,BigTrees30,vs,CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees30,vs,CADE,dead,TR,TSA,0.05,
calaveras,2020,prefire,,,BigTrees30,vs,CADE,live,TR,TOV,20,
calaveras,2020,prefire,,,BigTrees30,vs,CADE,dead,TR,TOV,1,
calaveras,2020,prefire,,,BigTrees13,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees13,vs,CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees13,vs,CADE,live,TR,TOV,2,
calaveras,2020,prefire,,,BigTrees11,vs,CADE,live,TR,TSE,1,
calaveras,2020,prefire,,,BigTrees11,vs,CADE,live,TR,TSA,3,
calaveras,2020,prefire,,,BigTrees11,vs,CADE,live,TR,TOV,4,
calaveras,2020,prefire,,,BigTrees12,vs,CADE,live,TR,TSE,6,
calaveras,2020,prefire,,,BigTrees12,vs,CADE,live,TR,TSA,6,
calaveras,2020,prefire,,,BigTrees12,vs,CADE,live,TR,TOV,4,
calaveras,2020,prefire,,,BigTrees12,vs,CADE,dead,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees10,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees10,vs,CADE,live,TR,TSA,2,
calaveras,2020,prefire,,,BigTrees10,vs,CADE,live,TR,TOV,3,
calaveras,2020,prefire,,,BigTrees10,vs,CADE,dead,TR,TOV,1,
calaveras,2020,prefire,,,BigTrees07,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees07,vs,CADE,live,TR,TSA,1,
calaveras,2020,prefire,,,BigTrees07,vs,CADE,live,TR,TOV,0.05,
calaveras,2020,prefire,,,BigTrees15,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees15,vs,CADE,live,TR,TSA,0.05,
calaveras,2020,prefire,,,BigTrees15,vs,CADE,live,TR,TOV,11,
calaveras,2020,prefire,,,BigTrees33,vs,CADE,live,TR,TSE,0.05,
calaveras,2020,prefire,,,BigTrees33,vs,CADE,live,TR,TSA,3,
calaveras,2020,prefire,,,BigTrees33,vs,CADE,live,TR,TOV,2,
calaveras,2020,prefire,,,BigTrees33,vs,CADE,live,TR,TOV,0.05,
caples,2018,prefire,,,caples_32,,CADE,live,TR,TOV,18,
caples,2018,prefire,,,caples_28,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_32,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_1,,CADE,live,TR,TOV,15,
caples,2018,prefire,,,caples_28,,CADE,live,TR,TOV,80,
caples,2018,prefire,,,caples_20,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_26,,CADE,live,TR,TOV,1,
caples,2018,prefire,,,caples_25,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_13,,CADE,live,TR,TOV,35,
caples,2018,prefire,,,caples_33,,CADE,live,TR,TOV,10,
caples,2018,prefire,,,caples_17,,CADE,live,TR,TOV,0.5,
caples,2018,prefire,,,caples_13,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_17,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_16,,CADE,live,TR,TOV,25,
caples,2018,prefire,,,caples_1,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_24,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_29,,CADE,live,TR,TOV,38,
caples,2018,prefire,,,caples_24,,CADE,live,TR,TOV,5,
caples,2018,prefire,,,caples_30,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_2,,CADE,live,TR,TOV,2,
caples,2018,prefire,,,caples_3,,CADE,live,TR,TOV,2,
caples,2018,prefire,,,caples_16,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_3,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_12,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_29,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_2,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_8,,CADE,live,TR,TOV,80,
caples,2018,prefire,,,caples_20,,CADE,live,TR,TOV,1,
caples,2018,prefire,,,caples_35,,CADE,live,TR,TOV,8,
caples,2018,prefire,,,caples_12,,CADE,live,TR,TOV,10,
caples,2018,prefire,,,caples_10,,CADE,live,TR,TOV,2,
caples,2018,prefire,,,caples_36,,CADE,live,TR,TOV,5,
caples,2018,prefire,,,caples_36,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_5,,CADE,live,TR,TOV,59,
caples,2018,prefire,,,caples_4,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_5,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_35,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_21,,CADE,live,TR,TOV,0.5,
caples,2018,prefire,,,caples_6,,CADE,live,TR,TOV,25,
caples,2018,prefire,,,caples_7,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_7,,CADE,live,TR,TOV,30,
caples,2018,prefire,,,caples_37,,CADE,live,TR,TOV,35,
caples,2018,prefire,,,caples_37,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_6,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_8,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_11,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_33,,CADE,live,TR,TSA,0.5,
caples,2018,prefire,,,caples_34,,CADE,live,TR,TOV,4,
caples,2018,prefire,,,caples_23,,CADE,live,TR,TOV,3,
caples,2018,prefire,,,caples_11,,CADE,live,TR,TOV,40,
caples,2018,prefire,,,caples_4,,CADE,live,TR,TOV,15,
caples,2018,prefire,,,caples_34,,CADE,live,TR,TSA,0.5,
concow,2021,prefire,,,CONCOW001,sb,CADE,live,tr,tov,5,
concow,2021,prefire,,,CONCOW001,mm,CADE,dead,tr,tse,0.05,
concow,2021,prefire,,,CONCOW002,km,CADE,live,tr,tse,0.05,
concow,2021,prefire,,,CONCOW002,km,CADE,live,tr,tov,3.5,
concow,2021,prefire,,,CONCOW002,km,CADE,dead,tr,tsa,0.25,
concow,2021,prefire,,,CONCOW003,km,CADE,dead,tr,tse,0.05,
concow,2021,prefire,,,CONCOW004,km,CADE,live,tr,tse,0.05,
concow,2021,prefire,,,CONCOW004,km,CADE,live,tr,tov,8,
concow,2021,prefire,,,CONCOW004,km,CADE,dead,tr,tov,0.25,
concow,2021,prefire,,,CONCOW005,km,CADE,live,tr,tse,0.05,
concow,2021,prefire,,,CONCOW005,km,CADE,live,tr,tov,2,
concow,2021,prefire,,,CONCOW005,km,CADE,dead,tr,tov,0.5,
concow,2021,prefire,,,CONCOW005,km,CADE,dead,tr,tsa,0.25,
concow,2021,prefire,,,CONCOW006,sb,CADE,live,tr,tse,0.05,
concow,2021,prefire,,,CONCOW006,sb,CADE,dead,tr,tse,0.05,
concow,2021,prefire,,,CONCOW007,sb,CADE,live,tr,tov,13,
concow,2021,prefire,,,CONCOW007,sb,CADE,dead,tr,tov,1,
concow,2021,prefire,,,CONCOW008,km,CADE,live,tr,tse,0.05,
concow,2021,prefire,,,CONCOW008,km,CADE,dead,tr,tse,0.05,
concow,2021,prefire,,,CONCOW008,km,CADE,dead,tr,tov,0.05,
concow,2021,prefire,,,CONCOW011,km,CADE,dead,tr,tov,0.05,
downieville,2020,prefire,,,RedAnt49,km,CADE,dead,TR,TOV,0.25,
downieville,2020,prefire,,,RedAnt45,km,CADE,dead,TR,TOV,0.25,
downieville,2020,prefire,,,RedAnt43,km,CADE,dead,TR,TOV,0.5,
downieville,2020,prefire,,,RedAnt42,vs,CADE,dead,TR,TOV,1,
downieville,2020,prefire,,,RedAnt55,vs,CADE,live,TR,TOV,1,
downieville,2020,prefire,,,RedAnt32,vs,CADE,live,TR,TOV,1,
downieville,2020,prefire,,,RedAnt39,km,CADE,live,TR,TOV,2,
downieville,2020,prefire,,,RedAnt59,vs,CADE,live,TR,TOV,2,
downieville,2020,prefire,,,RedAnt35,vs,CADE,live,TR,TOV,2,
downieville,2020,prefire,,,RedAnt53,vs,CADE,live,TR,TOV,2,
downieville,2020,prefire,,,RedAnt50,km,CADE,live,TR,TOV,3,
downieville,2020,prefire,,,RedAnt41,vs,CADE,live,TR,TOV,4,
downieville,2020,prefire,,,RedAnt57,vs,CADE,live,TR,TOV,4,
downieville,2020,prefire,,,RedAnt54,vs,CADE,live,TR,TOV,4,
downieville,2020,prefire,,,RedAnt51,km,CADE,live,TR,TOV,8,
downieville,2020,prefire,,,RedAnt37,vs,CADE,live,TR,TOV,8,
downieville,2020,prefire,,,RedAnt49,km,CADE,live,TR,TOV,11,
downieville,2020,prefire,,,RedAnt62,km,CADE,live,TR,TOV,15,
downieville,2020,prefire,,,RedAnt42,vs,CADE,live,TR,TOV,16,
downieville,2020,prefire,,,RedAnt45,km,CADE,live,TR,TOV,20,
downieville,2020,prefire,,,RedAnt52,km,CADE,live,TR,TOV,25,
downieville,2020,prefire,,,RedAnt39,km,CADE,dead,TR,TOV,0.05,
downieville,2020,prefire,,,RedAnt51,km,CADE,dead,TR,TOV,0.05,
downieville,2020,prefire,,,RedAnt46,vs,CADE,live,TR,TOV,0.05,
downieville,2020,prefire,,,RedAnt57,vs,CADE,dead,TR,TOV,0.05,
downieville,2020,prefire,,,RedAnt50,km,CADE,live,TR,TSA,0.5,
downieville,2020,prefire,,,RedAnt28,km,CADE,live,TR,TSA,0.5,
downieville,2020,prefire,,,RedAnt45,km,CADE,live,TR,TSA,1.5,
downieville,2020,prefire,,,RedAnt41,vs,CADE,live,TR,TSA,0.05,
downieville,2020,prefire,,,RedAnt54,vs,CADE,live,TR,TSA,0.05,
downieville,2020,prefire,,,RedAnt30b,vs,CADE,live,TR,TSA,0.05,
downieville,2020,prefire,,,RedAnt32,vs,CADE,live,TR,TSA,0.05,
downieville,2020,prefire,,,RedAnt38,km,CADE,live,TR,TSE,0.25,
downieville,2020,prefire,,,RedAnt50,km,CADE,live,TR,TSE,0.75,
downieville,2020,prefire,,,RedAnt62,km,CADE,live,TR,TSE,0.75,
downieville,2020,prefire,,,RedAnt45,km,CADE,live,TR,TSE,1,
downieville,2020,prefire,,,RedAnt49,km,CADE,live,TR,TSE,0.05,
downieville,2020,prefire,,,RedAnt39,km,CADE,live,TR,TSE,0.05,
downieville,2020,prefire,,,RedAnt39,km,CADE,dead,TR,TSE,0.05,added during QAQC using regen data
downieville,2020,prefire,,,RedAnt51,km,CADE,live,TR,TSE,0.05,
downieville,2020,prefire,,,RedAnt45,km,CADE,dead,TR,TSE,0.05,
downieville,2020,prefire,,,RedAnt62,km,CADE,dead,TR,TSE,0.05,added during QAQC using regen data
downieville,2020,prefire,,,RedAnt32,vs,CADE,live,TR,TSE,0.05,added during QAQC using regen data
downieville,2020,prefire,,,RedAnt35,vs,CADE,live,TR,TSE,0.05,
downieville,2020,prefire,,,RedAnt37,vs,CADE,live,TR,TSE,0.05,
downieville,2020,prefire,,,RedAnt53,vs,CADE,live,TR,TSE,0.05,added during QAQC using regen data
frenchmeadows,2019,prefire,,,fm10-1,ag,CADE,live,TR,TOV,7,
frenchmeadows,2019,prefire,,,fm10-1,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-1,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-10,ag,CADE,live,TR,TOV,10,
frenchmeadows,2019,prefire,,,fm10-10,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-10,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-10,ag,CADE,dead,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-11,ag,CADE,live,TR,TOV,40,
frenchmeadows,2019,prefire,,,fm10-11,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-12,ms,CADE,live,TR,TOV,5,
frenchmeadows,2019,prefire,,,fm10-12,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-12,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-13,ms,CADE,live,TR,TOV,0.05,
frenchmeadows,2019,prefire,,,fm10-13,ms,CADE,live,TR,TSA,2,
frenchmeadows,2019,prefire,,,fm10-13,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-14,ms,CADE,live,TR,TOV,2,
frenchmeadows,2019,prefire,,,fm10-14,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-14,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-15,ms,CADE,live,TR,TOV,15,
frenchmeadows,2019,prefire,,,fm10-15,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-2,ag,CADE,live,TR,TOV,15,
frenchmeadows,2019,prefire,,,fm10-2,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-2,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-3,ag,CADE,live,TR,TOV,15,
frenchmeadows,2019,prefire,,,fm10-3,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-3,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,Fm10-4,ms,CADE,live,TR,TOV,2,
frenchmeadows,2019,prefire,,,Fm10-4,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,Fm10-4,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,Fm10-5,ms,CADE,live,TR,TOV,8,
frenchmeadows,2019,prefire,,,Fm10-5,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,Fm10-5,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-6,ms,CADE,live,TR,TOV,4,
frenchmeadows,2019,prefire,,,fm10-6,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-7,ms,CADE,live,TR,TOV,3,
frenchmeadows,2019,prefire,,,fm10-7,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-7,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-8,ag,CADE,live,TR,TOV,0.05,
frenchmeadows,2019,prefire,,,fm10-8,ag,CADE,live,TR,TSA,4,
frenchmeadows,2019,prefire,,,fm10-8,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm10-9,ag,CADE,live,TR,TOV,2,
frenchmeadows,2019,prefire,,,fm10-9,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm10-9,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-1,ms,CADE,live,TR,TOV,5,
frenchmeadows,2019,prefire,,,fm19-1,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm19-1,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-2,ag.ms.,CADE,live,TR,TOV,7,
frenchmeadows,2019,prefire,,,fm19-2,ag.ms.,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-3,ms,CADE,live,TR,TOV,5,
frenchmeadows,2019,prefire,,,fm19-3,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,Fm19-4,ms,CADE,live,TR,TOV,40,
frenchmeadows,2019,prefire,,,Fm19-4,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-5,ms,CADE,live,TR,TOV,1,
frenchmeadows,2019,prefire,,,fm19-5,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-6,ag.ms.,CADE,live,TR,TOV,0.05,
frenchmeadows,2019,prefire,,,fm19-8,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-8,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm19-8,ag,CADE,live,TR,TOV,55,
frenchmeadows,2019,prefire,,,fm19-9,ag,CADE,live,TR,TOV,13,
frenchmeadows,2019,prefire,,,fm19-9,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-11,ag,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-11,ag,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm19-11,ag,CADE,live,TR,TOV,0.05,
frenchmeadows,2019,prefire,,,fm19-12,ms,CADE,live,TR,TOV,11,
frenchmeadows,2019,prefire,,,fm19-12,ms,CADE,live,TR,TSA,0.05,
frenchmeadows,2019,prefire,,,fm19-12,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-13,ms,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-14,nr,CADE,live,TR,TOV,0.5,
frenchmeadows,2019,prefire,,,fm19-14,nr,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-14,nr,CADE,dead,TR,TOV,0.05,
frenchmeadows,2019,prefire,,,fm19-17,nr,CADE,live,TR,TSE,0.5,
frenchmeadows,2019,prefire,,,fm19-17,nr,CADE,live,TR,TSA,0.5,
frenchmeadows,2019,prefire,,,fm19-18,nr,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-18,nr,CADE,dead,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-18,nr,CADE,live,TR,TOV,25,
frenchmeadows,2019,prefire,,,fm19-19,nr,CADE,live,TR,TSE,0.05,
frenchmeadows,2019,prefire,,,fm19-19,nr,CADE,live,TR,TOV,15,
frenchmeadows,2019,prefire,,,fm19-21,nr,CADE,live,TR,TOV,5,
frenchmeadows,2019,prefire,,,fm19-21,nr,CADE,live,TR,TSE,0.05,
frenchmeadows,2020,prefire,,,FM55,km,CADE,live,TR,TSE,0.25,
frenchmeadows,2020,prefire,,,FM55,km,CADE,live,TR,TSA,2,
frenchmeadows,2020,prefire,,,FM55,km,CADE,live,TR,TOV,17,
frenchmeadows,2020,prefire,,,FM55,km,CADE,dead,TR,TSA,0.25,
frenchmeadows,2020,prefire,,,FM40,km,CADE,live,TR,TSE,0.05,
frenchmeadows,2020,prefire,,,FM40,km,CADE,live,TR,TSA,2,
frenchmeadows,2020,prefire,,,FM40,km,CADE,live,TR,TOV,1,
frenchmeadows,2020,prefire,,,FM39,km,CADE,live,TR,TSE,0.05,
frenchmeadows,2020,prefire,,,FM39,km,CADE,live,TR,TOV,2,
frenchmeadows,2020,prefire,,,FM46,km,CADE,live,TR,TSA,1.5,
frenchmeadows,2020,prefire,,,FM46,km,CADE,live,TR,TOV,10,
