site,plotid,year,pre_post_fire,postTime,plot_id_time,azimuth,duff_depth_cm,litter_depth_cm,fuel_depth_cm,mass_1hr,mass_10hr,mass_100hr,mass_cwd_sound,mass_cwd_rotten,total_fine,total_cwd,total_fuel,site_plotid_time
antelope,Antelope05,2020,prefire,"",Antelope05 prefire NA,90,1,1,1.25,0.029065363902439,0.556284117073171,0,0,0,0.58534948097561,0,0.58534948097561,antelope Antelope05 prefire 
antelope,Antelope06,2020,prefire,"",Antelope06 prefire NA,0,2,0.875,11.35,0,0,1.10679365853659,3.04237265270883,0,1.10679365853659,3.04237265270883,4.14916631124541,antelope Antelope06 prefire 
antelope,Antelope06,2020,prefire,"",Antelope06 prefire NA,180,7,3.5,11.6,0,0.556284117073171,0,0,0,0.556284117073171,0,0.556284117073171,antelope Antelope06 prefire 
antelope,Antelope06,2020,prefire,"",Antelope06 prefire NA,270,1.1,0,42,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,antelope Antelope06 prefire 
antelope,Antelope06,2020,prefire,"",Antelope06 prefire NA,90,6.4,3.75,6.5,0,1.11256823414634,0,0,0,1.11256823414634,0,1.11256823414634,antelope Antelope06 prefire 
antelope,Antelope07,2020,prefire,"",Antelope07 prefire NA,0,1.5,1.1,2.8,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,antelope Antelope07 prefire 
antelope,Antelope07,2020,prefire,"",Antelope07 prefire NA,180,0.4,0.25,2.4,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope07 prefire 
antelope,Antelope07,2020,prefire,"",Antelope07 prefire NA,270,0.25,0.3,1.15,0.029065363902439,0,0,0,0,0.029065363902439,0,0.029065363902439,antelope Antelope07 prefire 
antelope,Antelope07,2020,prefire,"",Antelope07 prefire NA,90,0.5,1.55,1.4,0,0,0,0,0,0,0,0,antelope Antelope07 prefire 
antelope,Antelope08,2020,prefire,"",Antelope08 prefire NA,0,22.4,0.75,3.75,0.0145326819512195,0.556284117073171,1.10679365853659,0,0,1.67761045756098,0,1.67761045756098,antelope Antelope08 prefire 
antelope,Antelope08,2020,prefire,"",Antelope08 prefire NA,180,12.9,0.5,10.15,0.0145326819512195,0.834426175609756,1.10679365853659,0,0,1.95575251609756,0,1.95575251609756,antelope Antelope08 prefire 
antelope,Antelope08,2020,prefire,"",Antelope08 prefire NA,270,7.25,3.5,5.25,0,1.39071029268293,1.10679365853659,0,0,2.49750395121951,0,2.49750395121951,antelope Antelope08 prefire 
antelope,Antelope08,2020,prefire,"",Antelope08 prefire NA,90,1.5,0.75,3.925,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope08 prefire 
antelope,Antelope09,2020,prefire,"",Antelope09 prefire NA,0,4.7,3.15,4.9,0.116261455609756,0.278142058536585,0,0,0,0.394403514146341,0,0.394403514146341,antelope Antelope09 prefire 
antelope,Antelope09,2020,prefire,"",Antelope09 prefire NA,180,5.7,0.9,1,0.058130727804878,1.11256823414634,1.10679365853659,0,0,2.27749262048781,0,2.27749262048781,antelope Antelope09 prefire 
antelope,Antelope09,2020,prefire,"",Antelope09 prefire NA,270,0.5,0.75,0.4,0.0726634097560976,0.278142058536585,0,0,0,0.350805468292683,0,0.350805468292683,antelope Antelope09 prefire 
antelope,Antelope09,2020,prefire,"",Antelope09 prefire NA,90,5,3.2,1.35,0.029065363902439,0,0,0,0,0.029065363902439,0,0.029065363902439,antelope Antelope09 prefire 
antelope,Antelope10,2020,prefire,"",Antelope10 prefire NA,0,13.75,4.75,0.15,0.0145326819512195,0.556284117073171,1.10679365853659,0,8.76568408698468,1.67761045756098,8.76568408698468,10.4432945445457,antelope Antelope10 prefire 
antelope,Antelope10,2020,prefire,"",Antelope10 prefire NA,180,17.15,20.25,14.4,0,0,0,0,4.47228779948198,0,4.47228779948198,4.47228779948198,antelope Antelope10 prefire 
antelope,Antelope10,2020,prefire,"",Antelope10 prefire NA,270,0.1,0,5.85,0,0,0,0,0,0,0,0,antelope Antelope10 prefire 
antelope,Antelope10,2020,prefire,"",Antelope10 prefire NA,90,1.9,0.5,8.9,0,0,0,0,0,0,0,0,antelope Antelope10 prefire 
antelope,Antelope11,2020,prefire,"",Antelope11 prefire NA,0,0.5,1.85,2.5,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope11 prefire 
antelope,Antelope11,2020,prefire,"",Antelope11 prefire NA,180,3.5,3.45,4.1,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,antelope Antelope11 prefire 
antelope,Antelope11,2020,prefire,"",Antelope11 prefire NA,270,1.6,1.1,0.15,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope11 prefire 
antelope,Antelope11,2020,prefire,"",Antelope11 prefire NA,90,0.9,0.75,5.85,0,0,0,0,0,0,0,0,antelope Antelope11 prefire 
antelope,Antelope12,2020,prefire,"",Antelope12 prefire NA,0,7.65,2.25,10.4,0.0145326819512195,0,1.10679365853659,0,0,1.1213263404878,0,1.1213263404878,antelope Antelope12 prefire 
antelope,Antelope12,2020,prefire,"",Antelope12 prefire NA,180,3.45,0.75,6.6,0.0726634097560976,3.05956264390244,2.21358731707317,0,0,5.34581337073171,0,5.34581337073171,antelope Antelope12 prefire 
antelope,Antelope12,2020,prefire,"",Antelope12 prefire NA,270,10.1,1.75,16.5,0,0,0,1.75727444420462,0,0,1.75727444420462,1.75727444420462,antelope Antelope12 prefire 
antelope,Antelope12,2020,prefire,"",Antelope12 prefire NA,90,14.65,2.25,8.65,0,0,0,0,0,0,0,0,antelope Antelope12 prefire 
antelope,Antelope13,2020,prefire,"",Antelope13 prefire NA,0,1.15,1.35,0.4,0,0,3.32038097560976,0,0,3.32038097560976,0,3.32038097560976,antelope Antelope13 prefire 
antelope,Antelope13,2020,prefire,"",Antelope13 prefire NA,180,2,2.1,3.85,0.0145326819512195,0.278142058536585,0,1.66600326462335,0,0.292674740487805,1.66600326462335,1.95867800511116,antelope Antelope13 prefire 
antelope,Antelope13,2020,prefire,"",Antelope13 prefire NA,270,0.15,0,4.9,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,antelope Antelope13 prefire 
antelope,Antelope13,2020,prefire,"",Antelope13 prefire NA,90,2.75,5.25,5,0.029065363902439,0.834426175609756,3.32038097560976,0,0,4.18387251512195,0,4.18387251512195,antelope Antelope13 prefire 
antelope,Antelope14,2020,prefire,"",Antelope14 prefire NA,0,12,1.75,34.85,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope14 prefire 
antelope,Antelope14,2020,prefire,"",Antelope14 prefire NA,180,2.1,1,2.4,0.058130727804878,0.556284117073171,2.21358731707317,0,0,2.82800216195122,0,2.82800216195122,antelope Antelope14 prefire 
antelope,Antelope14,2020,prefire,"",Antelope14 prefire NA,270,2.15,1.25,12.5,0.101728773658537,0.834426175609756,0,2.25013881394345,0,0.936154949268293,2.25013881394345,3.18629376321174,antelope Antelope14 prefire 
antelope,Antelope14,2020,prefire,"",Antelope14 prefire NA,90,18.9,2.75,26.5,0.029065363902439,0.278142058536585,2.21358731707317,0,5.98830209232679,2.5207947395122,5.98830209232679,8.50909683183898,antelope Antelope14 prefire 
antelope,Antelope15,2020,prefire,"",Antelope15 prefire NA,0,0.6,1.5,1.75,0.0145326819512195,0.278142058536585,0,0,0,0.292674740487805,0,0.292674740487805,antelope Antelope15 prefire 
antelope,Antelope15,2020,prefire,"",Antelope15 prefire NA,180,1.65,1.35,2.7,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope15 prefire 
antelope,Antelope15,2020,prefire,"",Antelope15 prefire NA,270,0.15,0,2.7,0,0.278142058536585,1.10679365853659,0,0,1.38493571707317,0,1.38493571707317,antelope Antelope15 prefire 
antelope,Antelope15,2020,prefire,"",Antelope15 prefire NA,90,4.45,4.65,7.65,0.0145326819512195,0.278142058536585,0,0,0,0.292674740487805,0,0.292674740487805,antelope Antelope15 prefire 
antelope,Antelope16,2020,prefire,"",Antelope16 prefire NA,0,35.1,1.75,12.15,0.0145326819512195,0.556284117073171,0,0,0,0.57081679902439,0,0.57081679902439,antelope Antelope16 prefire 
antelope,Antelope16,2020,prefire,"",Antelope16 prefire NA,180,11.6,0.25,2.9,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,antelope Antelope16 prefire 
antelope,Antelope16,2020,prefire,"",Antelope16 prefire NA,270,4.85,1,6.525,0.058130727804878,0.556284117073171,0,0,0,0.614414844878049,0,0.614414844878049,antelope Antelope16 prefire 
antelope,Antelope16,2020,prefire,"",Antelope16 prefire NA,90,12.4,0.75,33.65,0,0,0,5.14160978307792,0,0,5.14160978307792,5.14160978307792,antelope Antelope16 prefire 
antelope,Antelope17,2020,prefire,"",Antelope17 prefire NA,0,0.15,0.05,0.3,0.0145326819512195,0.278142058536585,0,0,0,0.292674740487805,0,0.292674740487805,antelope Antelope17 prefire 
antelope,Antelope17,2020,prefire,"",Antelope17 prefire NA,180,1.85,0.55,2,0.319719002926829,0,0,0,0,0.319719002926829,0,0.319719002926829,antelope Antelope17 prefire 
antelope,Antelope17,2020,prefire,"",Antelope17 prefire NA,270,5.75,1.7,7.65,0.029065363902439,0,2.21358731707317,0,0,2.24265268097561,0,2.24265268097561,antelope Antelope17 prefire 
antelope,Antelope17,2020,prefire,"",Antelope17 prefire NA,90,0.1,0,1.7,0.0435980458536585,0,0,0,0,0.0435980458536585,0,0.0435980458536585,antelope Antelope17 prefire 
antelope,Antelope18,2020,prefire,"",Antelope18 prefire NA,0,6.75,4,11.75,0.0726634097560976,0.834426175609756,0,5.38621654435571,0,0.907089585365853,5.38621654435571,6.29330612972156,antelope Antelope18 prefire 
antelope,Antelope18,2020,prefire,"",Antelope18 prefire NA,180,28.4,1.75,19.6,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,antelope Antelope18 prefire 
antelope,Antelope18,2020,prefire,"",Antelope18 prefire NA,270,6.85,4.375,6.5,0,0.278142058536585,3.32038097560976,0,2.4679726958774,3.59852303414634,2.4679726958774,6.06649573002374,antelope Antelope18 prefire 
antelope,Antelope18,2020,prefire,"",Antelope18 prefire NA,90,6.25,2.75,19.85,0,0,0,4.38101661990071,2.4679726958774,0,6.84898931577811,6.84898931577811,antelope Antelope18 prefire 
antelope,Antelope19,2020,prefire,"",Antelope19 prefire NA,0,0.9,1,2.85,0.0871960917073171,1.11256823414634,0,0,0,1.19976432585366,0,1.19976432585366,antelope Antelope19 prefire 
antelope,Antelope19,2020,prefire,"",Antelope19 prefire NA,180,0.55,2,0.85,0.029065363902439,1.39071029268293,0,1.66600326462335,0,1.41977565658537,1.66600326462335,3.08577892120872,antelope Antelope19 prefire 
antelope,Antelope19,2020,prefire,"",Antelope19 prefire NA,270,0.4,1.6,3.45,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,antelope Antelope19 prefire 
antelope,Antelope19,2020,prefire,"",Antelope19 prefire NA,90,0.6,0.7,2.75,0.159859501463415,0.278142058536585,0,0,0,0.43800156,0,0.43800156,antelope Antelope19 prefire 
bearmountain,BM1,2019,postfire,immediate,BM1 postfire immediate,0,1,3.5,,0,0.556284117073171,0,0,0,0.556284117073171,0,0.556284117073171,bearmountain BM1 postfire immediate
bearmountain,BM1,2019,postfire,immediate,BM1 postfire immediate,180,0.025,0.775,,0.0435980458536585,0.834426175609756,1.10679365853659,0,0,1.98481788,0,1.98481788,bearmountain BM1 postfire immediate
bearmountain,BM1,2019,postfire,immediate,BM1 postfire immediate,270,0,1.5,,0.029065363902439,0.278142058536585,0,0,0,0.307207422439024,0,0.307207422439024,bearmountain BM1 postfire immediate
bearmountain,BM1,2019,postfire,immediate,BM1 postfire immediate,90,0,1.5,,0.0726634097560976,1.11256823414634,0,0,0,1.18523164390244,0,1.18523164390244,bearmountain BM1 postfire immediate
bearmountain,BM1,2019,prefire,"",BM1 prefire NA,0,0.275,2.5,,0,0.834426175609756,0,0.589003345564429,0,0.834426175609756,0.589003345564429,1.42342952117419,bearmountain BM1 prefire 
bearmountain,BM1,2019,prefire,"",BM1 prefire NA,180,0.05,1,,0,0,2.21358731707317,0,0,2.21358731707317,0,2.21358731707317,bearmountain BM1 prefire 
bearmountain,BM1,2019,prefire,"",BM1 prefire NA,270,0.05,2,,0.0435980458536585,0,0,0,0,0.0435980458536585,0,0.0435980458536585,bearmountain BM1 prefire 
bearmountain,BM1,2019,prefire,"",BM1 prefire NA,90,0.275,2,,0.0435980458536585,0.834426175609756,0,0,0,0.878024221463415,0,0.878024221463415,bearmountain BM1 prefire 
bearmountain,BM1,2021,postfire,2yr,BM1 postfire 2yr,90,0,0.5,0.45,0,0.278142058536585,0,0,0,0.278142058536585,0,0.278142058536585,bearmountain BM1 postfire 2yr
bearmountain,BM1,2021,postfire,2yr,BM1 postfire 2yr,0,0,3.35,2.95,0,1.11256823414634,1.10679365853659,0,0,2.21936189268293,0,2.21936189268293,bearmountain BM1 postfire 2yr
bearmountain,BM1,2021,postfire,2yr,BM1 postfire 2yr,180,0,0.9,1.05,0.0435980458536585,0,0,0,0,0.0435980458536585,0,0.0435980458536585,bearmountain BM1 postfire 2yr
bearmountain,BM1,2021,postfire,2yr,BM1 postfire 2yr,270,0,3.55,3.15,0.0145326819512195,0.556284117073171,0,0,0,0.57081679902439,0,0.57081679902439,bearmountain BM1 postfire 2yr
bearmountain,BM10,2019,postfire,immediate,BM10 postfire immediate,0,0.025,2.25,,0,0,2.21358731707317,0,0.365084718325059,2.21358731707317,0.365084718325059,2.57867203539823,bearmountain BM10 postfire immediate
bearmountain,BM10,2019,postfire,immediate,BM10 postfire immediate,180,0,0.775,,0,0,1.10679365853659,0,0,1.10679365853659,0,1.10679365853659,bearmountain BM10 postfire immediate
bearmountain,BM10,2019,postfire,immediate,BM10 postfire immediate,270,0.275,1,,0,0,0,6.04093513921865,0,0,6.04093513921865,6.04093513921865,bearmountain BM10 postfire immediate
bearmountain,BM10,2019,postfire,immediate,BM10 postfire immediate,90,0,0.95,,0.029065363902439,0,1.10679365853659,0,0,1.13585902243902,0,1.13585902243902,bearmountain BM10 postfire immediate
bearmountain,BM10,2019,prefire,"",BM10 prefire NA,0,0.05,2.25,,0,0.278142058536585,0,0.536674535937837,0,0.278142058536585,0.536674535937837,0.814816594474423,bearmountain BM10 prefire 
bearmountain,BM10,2019,prefire,"",BM10 prefire NA,180,1,2,,0,0,0,0.954088063889489,0,0,0.954088063889489,0.954088063889489,bearmountain BM10 prefire 
bearmountain,BM10,2019,prefire,"",BM10 prefire NA,270,0,2.5,,0.029065363902439,0,0,0,0,0.029065363902439,0,0.029065363902439,bearmountain BM10 prefire 
bearmountain,BM10,2019,prefire,"",BM10 prefire NA,90,0.5,0.5,,0,0.278142058536585,1.10679365853659,4.86779624433413,0,1.38493571707317,4.86779624433413,6.2527319614073,bearmountain BM10 prefire 
bearmountain,BM10,2021,postfire,2yr,BM10 postfire 2yr,90,0,2.05,2.25,0.029065363902439,0.278142058536585,1.10679365853659,0,0,1.41400108097561,0,1.41400108097561,bearmountain BM10 postfire 2yr
bearmountain,BM10,2021,postfire,2yr,BM10 postfire 2yr,0,0,3.25,2.95,0,0.556284117073171,0,0,0,0.556284117073171,0,0.556284117073171,bearmountain BM10 postfire 2yr
bearmountain,BM10,2021,postfire,2yr,BM10 postfire 2yr,180,0,1.7,1.3,0.029065363902439,0.556284117073171,2.21358731707317,0,0,2.79893679804878,0,2.79893679804878,bearmountain BM10 postfire 2yr
bearmountain,BM10,2021,postfire,2yr,BM10 postfire 2yr,270,0,1,1.35,0.0871960917073171,0.556284117073171,0,3.39285398230089,0,0.643480208780488,3.39285398230089,4.03633419108137,bearmountain BM10 postfire 2yr
bearmountain,BM11,2019,postfire,immediate,BM11 postfire immediate,0,0.025,0.05,,0.029065363902439,0,0,2.80385063673646,0,0.029065363902439,2.80385063673646,2.83291600063889,bearmountain BM11 postfire immediate
bearmountain,BM11,2019,postfire,immediate,BM11 postfire immediate,180,0,0.5,,0.174392183414634,0,0,0,0,0.174392183414634,0,0.174392183414634,bearmountain BM11 postfire immediate
bearmountain,BM11,2019,postfire,immediate,BM11 postfire immediate,270,0.05,1.025,,0.0726634097560976,0.278142058536585,0,1.02345416037125,0,0.350805468292683,1.02345416037125,1.37425962866393,bearmountain BM11 postfire immediate
bearmountain,BM11,2019,postfire,immediate,BM11 postfire immediate,90,0,1.5,,0.058130727804878,0.556284117073171,1.10679365853659,0,0,1.72120850341463,0,1.72120850341463,bearmountain BM11 postfire immediate
bearmountain,BM11,2019,prefire,"",BM11 prefire NA,0,0,2.5,,0.0726634097560976,0,0,0.822657565292467,0,0.0726634097560976,0.822657565292467,0.895320975048565,bearmountain BM11 prefire 
bearmountain,BM11,2019,prefire,"",BM11 prefire NA,180,0,4,,0.0435980458536585,0.278142058536585,0,0,0,0.321740104390244,0,0.321740104390244,bearmountain BM11 prefire 
bearmountain,BM11,2019,prefire,"",BM11 prefire NA,270,0.525,0.05,,0.101728773658537,0,0,0,0,0.101728773658537,0,0.101728773658537,bearmountain BM11 prefire 
bearmountain,BM11,2019,prefire,"",BM11 prefire NA,90,0.5,0.275,,0.116261455609756,0.278142058536585,1.10679365853659,0,0,1.50119717268293,0,1.50119717268293,bearmountain BM11 prefire 
bearmountain,BM11,2021,postfire,2yr,BM11 postfire 2yr,90,0,2.15,1.5,0.348784366829268,0.834426175609756,2.21358731707317,0,0,3.3967978595122,0,3.3967978595122,bearmountain BM11 postfire 2yr
bearmountain,BM11,2021,postfire,2yr,BM11 postfire 2yr,0,0,0.5,0.7,0.159859501463415,0,0,0.700962659184114,0,0.159859501463415,0.700962659184114,0.860822160647529,bearmountain BM11 postfire 2yr
bearmountain,BM11,2021,postfire,2yr,BM11 postfire 2yr,180,0,1,1.3,0.116261455609756,0,0,0,0,0.116261455609756,0,0.116261455609756,bearmountain BM11 postfire 2yr
bearmountain,BM11,2021,postfire,2yr,BM11 postfire 2yr,270,0,1.5,1.3,0.130794137560976,0.556284117073171,0,0.954088063889489,0,0.687078254634146,0.954088063889489,1.64116631852363,bearmountain BM11 postfire 2yr
bearmountain,BM12,2019,postfire,immediate,BM12 postfire immediate,0,0,1,,0.029065363902439,0.278142058536585,1.10679365853659,0,0,1.41400108097561,0,1.41400108097561,bearmountain BM12 postfire immediate
bearmountain,BM12,2019,postfire,immediate,BM12 postfire immediate,180,0.025,0.05,,0,1.11256823414634,0,7.42338927260954,0,1.11256823414634,7.42338927260954,8.53595750675588,bearmountain BM12 postfire immediate
bearmountain,BM12,2019,postfire,immediate,BM12 postfire immediate,270,0,2,,0.058130727804878,0.834426175609756,0,3.8942369954673,0,0.892556903414634,3.8942369954673,4.78679389888193,bearmountain BM12 postfire immediate
bearmountain,BM12,2019,postfire,immediate,BM12 postfire immediate,90,0,1,,0.029065363902439,1.11256823414634,0,0.822657565292467,0,1.14163359804878,0.822657565292467,1.96429116334125,bearmountain BM12 postfire immediate
bearmountain,BM12,2019,prefire,"",BM12 prefire NA,0,0,1,,0.130794137560976,0.556284117073171,0,31.5627908482625,0,0.687078254634146,31.5627908482625,32.2498691028966,bearmountain BM12 prefire 
bearmountain,BM12,2019,prefire,"",BM12 prefire NA,180,0,5,,0.145326819512195,1.66885235121951,7.7475556097561,9.17579592056983,0,9.5617347804878,9.17579592056983,18.7375307010576,bearmountain BM12 prefire 
bearmountain,BM12,2019,prefire,"",BM12 prefire NA,270,0.275,0.75,,0.174392183414634,0.834426175609756,1.10679365853659,16.1318767537233,0,2.11561201756098,16.1318767537233,18.2474887712843,bearmountain BM12 prefire 
bearmountain,BM12,2019,prefire,"",BM12 prefire NA,90,3,1.75,,0.406915094634146,1.11256823414634,2.21358731707317,0,0.934616878912152,3.73307064585366,0.934616878912152,4.66768752476581,bearmountain BM12 prefire 
bearmountain,BM12,2021,postfire,2yr,BM12 postfire 2yr,90,0,1.75,1.9,0.174392183414634,1.11256823414634,1.10679365853659,0,0,2.39375407609756,0,2.39375407609756,bearmountain BM12 postfire 2yr
bearmountain,BM12,2021,postfire,2yr,BM12 postfire 2yr,0,0,2.15,2.35,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,bearmountain BM12 postfire 2yr
bearmountain,BM12,2021,postfire,2yr,BM12 postfire 2yr,180,0,3.7,2.5,0,0.556284117073171,0,3.04631556766674,0,0.556284117073171,3.04631556766674,3.60259968473991,bearmountain BM12 postfire 2yr
bearmountain,BM12,2021,postfire,2yr,BM12 postfire 2yr,270,0,4.75,3.4,0.058130727804878,0,0,1.09525415497518,0,0.058130727804878,1.09525415497518,1.15338488278006,bearmountain BM12 postfire 2yr
bearmountain,BM13,2019,postfire,immediate,BM13 postfire immediate,0,0.025,1,,0.029065363902439,0,0,0,0,0.029065363902439,0,0.029065363902439,bearmountain BM13 postfire immediate
bearmountain,BM13,2019,postfire,immediate,BM13 postfire immediate,180,0,0.05,,0.0435980458536585,0.834426175609756,0,7.7884739909346,0,0.878024221463415,7.7884739909346,8.66649821239801,bearmountain BM13 postfire immediate
bearmountain,BM13,2019,postfire,immediate,BM13 postfire immediate,270,0,1.025,,0.0145326819512195,1.11256823414634,0,0,0,1.12710091609756,0,1.12710091609756,bearmountain BM13 postfire immediate
bearmountain,BM13,2019,postfire,immediate,BM13 postfire immediate,90,0,0.525,,0.029065363902439,0,0,1.57716598316426,0,0.029065363902439,1.57716598316426,1.6062313470667,bearmountain BM13 postfire immediate
bearmountain,BM13,2019,prefire,"",BM13 prefire NA,0,0,1.5,,0.029065363902439,0.278142058536585,0,0,0,0.307207422439024,0,0.307207422439024,bearmountain BM13 prefire 
bearmountain,BM13,2019,prefire,"",BM13 prefire NA,180,0,4,,0.0145326819512195,0.556284117073171,0,2.80385063673646,0,0.57081679902439,2.80385063673646,3.37466743576085,bearmountain BM13 prefire 
bearmountain,BM13,2019,prefire,"",BM13 prefire NA,270,1.5,4,,0,0,0,0,0,0,0,0,bearmountain BM13 prefire 
bearmountain,BM13,2019,prefire,"",BM13 prefire NA,90,0.05,2,,0.029065363902439,0,0,1.40679311461256,0,0.029065363902439,1.40679311461256,1.435858478515,bearmountain BM13 prefire 
bearmountain,BM13,2021,postfire,2yr,BM13 postfire 2yr,90,0,0.5,0.9,0.0726634097560976,0,0,2.57506421325275,0,0.0726634097560976,2.57506421325275,2.64772762300885,bearmountain BM13 postfire 2yr
bearmountain,BM13,2021,postfire,2yr,BM13 postfire 2yr,0,0,1.5,0.85,0.029065363902439,0.556284117073171,2.21358731707317,3.41840991258364,0,2.79893679804878,3.41840991258364,6.21734671063242,bearmountain BM13 postfire 2yr
bearmountain,BM13,2021,postfire,2yr,BM13 postfire 2yr,180,0,0.5,0.65,0.0145326819512195,0.556284117073171,0,2.25013881394345,0,0.57081679902439,2.25013881394345,2.82095561296784,bearmountain BM13 postfire 2yr
bearmountain,BM13,2021,postfire,2yr,BM13 postfire 2yr,270,0,1.45,2.75,0,1.11256823414634,0,3.81635225555795,0,1.11256823414634,3.81635225555795,4.9289204897043,bearmountain BM13 postfire 2yr
bearmountain,BM14,2019,postfire,immediate,BM14 postfire immediate,0,0.05,0.775,,0.29065363902439,0.834426175609756,0,4.83372167062379,1.05509483595942,1.12507981463415,5.88881650658321,7.01389632121735,bearmountain BM14 postfire immediate
bearmountain,BM14,2019,postfire,immediate,BM14 postfire immediate,180,0,1,,0.0726634097560976,0.278142058536585,1.10679365853659,0,0,1.45759912682927,0,1.45759912682927,bearmountain BM14 postfire immediate
bearmountain,BM14,2019,postfire,immediate,BM14 postfire immediate,270,0.025,0.525,,0.029065363902439,0,0,0,0,0.029065363902439,0,0.029065363902439,bearmountain BM14 postfire immediate
