site,plotid,year,pre_post_fire,postTime,plot_id_time,azimuth,duff_depth_cm,litter_depth_cm,fuel_depth_cm,mass_1hr,mass_10hr,mass_100hr,mass_cwd_sound,mass_cwd_rotten,total_fine,total_cwd,total_fuel,site_plotid_time
Calaveras,BigTrees01,2020,prefire,"",BigTrees01 prefire NA,180,20.35,5.5,24.75,0.0726634097560976,0.834426175609756,0,0,0,0.907089585365853,0,0.907089585365853,Calaveras BigTrees01 prefire NA
Calaveras,BigTrees01,2020,prefire,"",BigTrees01 prefire NA,270,2.6,2.25,4,0.232522911219512,0.834426175609756,0,0,0,1.06694908682927,0,1.06694908682927,Calaveras BigTrees01 prefire NA
Calaveras,BigTrees01,2020,prefire,"",BigTrees01 prefire NA,90,7,5,8.9,0.261588275121951,1.9469944097561,3.32038097560976,0,0,5.52896366048781,0,5.52896366048781,Calaveras BigTrees01 prefire NA
Calaveras,BigTrees02,2020,prefire,"",BigTrees02 prefire NA,0,6.6,3,7.5,1.46780087707317,1.39071029268293,1.10679365853659,0,0,3.96530482829268,0,3.96530482829268,Calaveras BigTrees02 prefire NA
Calaveras,BigTrees02,2020,prefire,"",BigTrees02 prefire NA,180,7.85,12,20.15,0.741166779512195,4.17213087804878,1.10679365853659,0,0,6.02009131609756,0,6.02009131609756,Calaveras BigTrees02 prefire NA
Calaveras,BigTrees02,2020,prefire,"",BigTrees02 prefire NA,270,5.5,2.7,4.6,0.799297507317073,1.66885235121951,3.32038097560976,0,0,5.78853083414634,0,5.78853083414634,Calaveras BigTrees02 prefire NA
Calaveras,BigTrees02,2020,prefire,"",BigTrees02 prefire NA,90,8.5,4.2,4,0.261588275121951,0.834426175609756,0,0,0,1.09601445073171,0,1.09601445073171,Calaveras BigTrees02 prefire NA
Calaveras,BigTrees03,2020,prefire,"",BigTrees03 prefire NA,0,13.65,4.3,6.3,0.319719002926829,3.33770470243902,9.96114292682927,0,0,13.6185666321951,0,13.6185666321951,Calaveras BigTrees03 prefire NA
Calaveras,BigTrees03,2020,prefire,"",BigTrees03 prefire NA,180,6.2,1.6,9.1,0.261588275121951,2.78142058536585,9.96114292682927,0,0,13.0041517873171,0,13.0041517873171,Calaveras BigTrees03 prefire NA
Calaveras,BigTrees03,2020,prefire,"",BigTrees03 prefire NA,270,1.65,4.2,8.9,0.435980458536585,2.22513646829268,2.21358731707317,0,0,4.87470424390244,0,4.87470424390244,Calaveras BigTrees03 prefire NA
Calaveras,BigTrees03,2020,prefire,"",BigTrees03 prefire NA,90,5.2,2.6,4.6,0.159859501463415,2.50327852682927,2.21358731707317,0,0,4.87672534536585,0,4.87672534536585,Calaveras BigTrees03 prefire NA
Calaveras,BigTrees04,2020,prefire,"",BigTrees04 prefire NA,0,20.75,3.375,33.25,0.799297507317073,2.78142058536585,4.42717463414634,0,0,8.00789272682927,0,8.00789272682927,Calaveras BigTrees04 prefire NA
Calaveras,BigTrees04,2020,prefire,"",BigTrees04 prefire NA,180,8.125,9.25,5.85,0.217990229268293,0.556284117073171,0,0,0,0.774274346341463,0,0.774274346341463,Calaveras BigTrees04 prefire NA
Calaveras,BigTrees04,2020,prefire,"",BigTrees04 prefire NA,270,5,1.5,23.5,0.450513140487805,3.05956264390244,2.21358731707317,0,0,5.72366310146342,0,5.72366310146342,Calaveras BigTrees04 prefire NA
Calaveras,BigTrees04,2020,prefire,"",BigTrees04 prefire NA,90,8.35,3,5.85,0.741166779512195,3.33770470243902,2.21358731707317,0,0,6.29245879902439,0,6.29245879902439,Calaveras BigTrees04 prefire NA
Calaveras,BigTrees05,2020,prefire,"",BigTrees05 prefire NA,0,9,1.5,12.1,0,0,5.53396829268293,0,0,5.53396829268293,0,5.53396829268293,Calaveras BigTrees05 prefire NA
Calaveras,BigTrees05,2020,prefire,"",BigTrees05 prefire NA,180,4,2.5,8.75,0.30518632097561,1.39071029268293,2.21358731707317,0,0,3.90948393073171,0,3.90948393073171,Calaveras BigTrees05 prefire NA
Calaveras,BigTrees05,2020,prefire,"",BigTrees05 prefire NA,270,52.1,4.25,6.6,0.930091644878049,2.22513646829268,4.42717463414634,0,0,7.58240274731707,0,7.58240274731707,Calaveras BigTrees05 prefire NA
Calaveras,BigTrees05,2020,prefire,"",BigTrees05 prefire NA,90,14.15,6.75,10.5,0.334251684878049,3.33770470243902,0,0,0,3.67195638731707,0,3.67195638731707,Calaveras BigTrees05 prefire NA
Calaveras,BigTrees06,2020,prefire,"",BigTrees06 prefire NA,0,3.475,2.25,4.85,0.029065363902439,1.11256823414634,0,0,0,1.14163359804878,0,1.14163359804878,Calaveras BigTrees06 prefire NA
Calaveras,BigTrees06,2020,prefire,"",BigTrees06 prefire NA,180,5.15,7.5,2.9,0.421447776585366,1.11256823414634,3.32038097560976,0,0,4.85439698634146,0,4.85439698634146,Calaveras BigTrees06 prefire NA
Calaveras,BigTrees06,2020,prefire,"",BigTrees06 prefire NA,270,5.5,5.5,11.4,0.145326819512195,0.834426175609756,0,0,0,0.979752995121951,0,0.979752995121951,Calaveras BigTrees06 prefire NA
Calaveras,BigTrees06,2020,prefire,"",BigTrees06 prefire NA,90,13.15,4.5,29,0.159859501463415,0.556284117073171,0,0,0,0.716143618536585,0,0.716143618536585,Calaveras BigTrees06 prefire NA
Calaveras,BigTrees07,2020,prefire,"",BigTrees07 prefire NA,0,11.4,11.05,13.2,0.101728773658537,0.834426175609756,0,0,0,0.936154949268293,0,0.936154949268293,Calaveras BigTrees07 prefire NA
Calaveras,BigTrees07,2020,prefire,"",BigTrees07 prefire NA,180,2.5,3.85,6.6,0.145326819512195,1.39071029268293,2.21358731707317,0,0,3.74962442926829,0,3.74962442926829,Calaveras BigTrees07 prefire NA
Calaveras,BigTrees07,2020,prefire,"",BigTrees07 prefire NA,270,18.5,8,14.3,0.0435980458536585,1.39071029268293,1.10679365853659,0,0,2.54110199707317,0,2.54110199707317,Calaveras BigTrees07 prefire NA
Calaveras,BigTrees07,2020,prefire,"",BigTrees07 prefire NA,90,5.45,4.8,9.1,0.334251684878049,0.834426175609756,1.10679365853659,0,0,2.27547151902439,0,2.27547151902439,Calaveras BigTrees07 prefire NA
Calaveras,BigTrees08,2020,prefire,"",BigTrees08 prefire NA,0,6.35,3.5,7.8,0.319719002926829,1.39071029268293,0,0,0,1.71042929560976,0,1.71042929560976,Calaveras BigTrees08 prefire NA
Calaveras,BigTrees08,2020,prefire,"",BigTrees08 prefire NA,180,7.2,10.45,9.9,0.261588275121951,0.834426175609756,1.10679365853659,0,0,2.20280810926829,0,2.20280810926829,Calaveras BigTrees08 prefire NA
Calaveras,BigTrees08,2020,prefire,"",BigTrees08 prefire NA,270,12.15,5.85,6.95,0.174392183414634,0,0,0,0,0.174392183414634,0,0.174392183414634,Calaveras BigTrees08 prefire NA
Calaveras,BigTrees08,2020,prefire,"",BigTrees08 prefire NA,90,10.5,5.75,8,0.29065363902439,0.556284117073171,2.21358731707317,0,0,3.06052507317073,0,3.06052507317073,Calaveras BigTrees08 prefire NA
Calaveras,BigTrees09,2020,prefire,"",BigTrees09 prefire NA,0,4.35,3.05,4.8,0.261588275121951,0.278142058536585,2.21358731707317,0,0,2.75331765073171,0,2.75331765073171,Calaveras BigTrees09 prefire NA
Calaveras,BigTrees09,2020,prefire,"",BigTrees09 prefire NA,180,5.1,5.5,10.6,0.145326819512195,1.9469944097561,2.21358731707317,0,0,4.30590854634146,0,4.30590854634146,Calaveras BigTrees09 prefire NA
Calaveras,BigTrees09,2020,prefire,"",BigTrees09 prefire NA,270,9.2,2.95,11.4,0.334251684878049,1.39071029268293,1.10679365853659,0,0,2.83175563609756,0,2.83175563609756,Calaveras BigTrees09 prefire NA
Calaveras,BigTrees09,2020,prefire,"",BigTrees09 prefire NA,90,6.6,4.9,8.9,0.392382412682927,1.39071029268293,2.21358731707317,0,0,3.99668002243902,0,3.99668002243902,Calaveras BigTrees09 prefire NA
Calaveras,BigTrees10,2020,prefire,"",BigTrees10 prefire NA,0,7.15,4.2,6.55,0.159859501463415,1.9469944097561,1.10679365853659,0,0,3.2136475697561,0,3.2136475697561,Calaveras BigTrees10 prefire NA
Calaveras,BigTrees10,2020,prefire,"",BigTrees10 prefire NA,180,10,4.75,7.75,0.130794137560976,1.9469944097561,3.32038097560976,0,0,5.39816952292683,0,5.39816952292683,Calaveras BigTrees10 prefire NA
Calaveras,BigTrees10,2020,prefire,"",BigTrees10 prefire NA,270,15.7,8.5,7.45,0.61037264195122,5.00655705365854,3.32038097560976,0,0,8.93731067121951,0,8.93731067121951,Calaveras BigTrees10 prefire NA
Calaveras,BigTrees10,2020,prefire,"",BigTrees10 prefire NA,90,6.85,4,7,0.217990229268293,1.66885235121951,3.32038097560976,0,0,5.20722355609756,0,5.20722355609756,Calaveras BigTrees10 prefire NA
Calaveras,BigTrees11,2020,prefire,"",BigTrees11 prefire NA,0,6.5,3.75,6.75,0.392382412682927,2.78142058536585,5.53396829268293,0,0,8.70777129073171,0,8.70777129073171,Calaveras BigTrees11 prefire NA
Calaveras,BigTrees11,2020,prefire,"",BigTrees11 prefire NA,180,3.25,2.6,0.85,0.116261455609756,0.556284117073171,0,0,0,0.672545572682927,0,0.672545572682927,Calaveras BigTrees11 prefire NA
Calaveras,BigTrees11,2020,prefire,"",BigTrees11 prefire NA,270,3.6,2.75,6.7,0.523176550243902,2.78142058536585,0,0,0,3.30459713560976,0,3.30459713560976,Calaveras BigTrees11 prefire NA
Calaveras,BigTrees11,2020,prefire,"",BigTrees11 prefire NA,90,3.1,3.1,7.95,0.029065363902439,0.834426175609756,4.42717463414634,0,0,5.29066617365854,0,5.29066617365854,Calaveras BigTrees11 prefire NA
Calaveras,BigTrees12,2020,prefire,"",BigTrees12 prefire NA,0,9,5.8,5,0.261588275121951,2.50327852682927,0,0,0,2.76486680195122,0,2.76486680195122,Calaveras BigTrees12 prefire NA
Calaveras,BigTrees12,2020,prefire,"",BigTrees12 prefire NA,180,14.1,4.55,6.8,0.116261455609756,1.9469944097561,6.64076195121951,0,0,8.70401781658537,0,8.70401781658537,Calaveras BigTrees12 prefire NA
Calaveras,BigTrees12,2020,prefire,"",BigTrees12 prefire NA,270,9.3,6.15,9,0.334251684878049,2.78142058536585,1.10679365853659,0,0,4.22246592878049,0,4.22246592878049,Calaveras BigTrees12 prefire NA
Calaveras,BigTrees12,2020,prefire,"",BigTrees12 prefire NA,90,5.7,4.5,7.1,0.217990229268293,0.834426175609756,0,0,0,1.05241640487805,0,1.05241640487805,Calaveras BigTrees12 prefire NA
Calaveras,BigTrees13,2020,prefire,"",BigTrees13 prefire NA,0,28.7,11.05,12.95,0.0435980458536585,0.834426175609756,1.10679365853659,0,0,1.98481788,0,1.98481788,Calaveras BigTrees13 prefire NA
Calaveras,BigTrees13,2020,prefire,"",BigTrees13 prefire NA,180,5.85,4,52.2,0.0435980458536585,5.00655705365854,5.53396829268293,0,0,10.5841233921951,0,10.5841233921951,Calaveras BigTrees13 prefire NA
Calaveras,BigTrees13,2020,prefire,"",BigTrees13 prefire NA,270,8.65,5.9,10.1,0.494111186341463,4.17213087804878,6.64076195121951,0,0,11.3070040156098,0,11.3070040156098,Calaveras BigTrees13 prefire NA
Calaveras,BigTrees13,2020,prefire,"",BigTrees13 prefire NA,90,9,10.95,14,0.29065363902439,3.33770470243902,2.21358731707317,0,0,5.84194565853658,0,5.84194565853658,Calaveras BigTrees13 prefire NA
Calaveras,BigTrees14,2020,prefire,"",BigTrees14 prefire NA,0,50.65,4.25,51.1,0.392382412682927,3.05956264390244,7.7475556097561,0,0,11.1995006663415,0,11.1995006663415,Calaveras BigTrees14 prefire NA
Calaveras,BigTrees14,2020,prefire,"",BigTrees14 prefire NA,0,13.15,14.75,23.65,0.101728773658537,2.22513646829268,0,0,0,2.32686524195122,0,2.32686524195122,Calaveras BigTrees14 prefire NA
Calaveras,BigTrees14,2020,prefire,"",BigTrees14 prefire NA,180,16.5,8.5,6.9,0.363317048780488,1.66885235121951,1.10679365853659,0,0,3.13896305853659,0,3.13896305853659,Calaveras BigTrees14 prefire NA
Calaveras,BigTrees14,2020,prefire,"",BigTrees14 prefire NA,90,3.775,3,9.75,0.203457547317073,1.66885235121951,0,0,0,1.87230989853659,0,1.87230989853659,Calaveras BigTrees14 prefire NA
Calaveras,BigTrees15,2020,prefire,"",BigTrees15 prefire NA,0,4.2,4,5,0.915558962926829,3.61584676097561,0,0,0,4.53140572390244,0,4.53140572390244,Calaveras BigTrees15 prefire NA
Calaveras,BigTrees15,2020,prefire,"",BigTrees15 prefire NA,180,7,7.05,9.75,0.217990229268293,1.39071029268293,0,0,0,1.60870052195122,0,1.60870052195122,Calaveras BigTrees15 prefire NA
Calaveras,BigTrees15,2020,prefire,"",BigTrees15 prefire NA,270,2.1,2.05,3.75,0.653970687804878,3.05956264390244,1.10679365853659,0,0,4.8203269902439,0,4.8203269902439,Calaveras BigTrees15 prefire NA
Calaveras,BigTrees15,2020,prefire,"",BigTrees15 prefire NA,90,5.3,2.35,2.85,0.697568733658537,1.39071029268293,1.10679365853659,0,0,3.19507268487805,0,3.19507268487805,Calaveras BigTrees15 prefire NA
Calaveras,BigTrees17,2020,prefire,"",BigTrees17 prefire NA,0,4.6,3.5,20.4,0.465045822439024,3.61584676097561,2.21358731707317,0,0,6.2944799004878,0,6.2944799004878,Calaveras BigTrees17 prefire NA
Calaveras,BigTrees17,2020,prefire,"",BigTrees17 prefire NA,180,7.5,5.5,6.3,0.523176550243902,1.39071029268293,10.2931810243902,0,0,12.2070678673171,0,12.2070678673171,Calaveras BigTrees17 prefire NA
Calaveras,BigTrees17,2020,prefire,"",BigTrees17 prefire NA,270,7,5,5.7,0.261588275121951,2.22513646829268,4.42717463414634,0,0,6.91389937756098,0,6.91389937756098,Calaveras BigTrees17 prefire NA
Calaveras,BigTrees17,2020,prefire,"",BigTrees17 prefire NA,90,24,1.4,3.1,0.0726634097560976,0.278142058536585,9.075708,0,0,9.42651346829268,0,9.42651346829268,Calaveras BigTrees17 prefire NA
Calaveras,BigTrees18,2020,prefire,"",BigTrees18 prefire NA,0,9.15,1.85,2.35,0.494111186341463,1.9469944097561,12.1747302439024,0,0,14.61583584,0,14.61583584,Calaveras BigTrees18 prefire NA
Calaveras,BigTrees18,2020,prefire,"",BigTrees18 prefire NA,180,1.8,3.45,11.15,0.653970687804878,2.50327852682927,3.65241907317073,0,0,6.80966828780488,0,6.80966828780488,Calaveras BigTrees18 prefire NA
Calaveras,BigTrees18,2020,prefire,"",BigTrees18 prefire NA,270,5.2,3.95,4,0.29065363902439,4.17213087804878,7.7475556097561,0,0,12.2103401268293,0,12.2103401268293,Calaveras BigTrees18 prefire NA
Calaveras,BigTrees18,2020,prefire,"",BigTrees18 prefire NA,90,2.1,3.4,5.95,0.261588275121951,0.556284117073171,3.32038097560976,0,0,4.13825336780488,0,4.13825336780488,Calaveras BigTrees18 prefire NA
Calaveras,BigTrees19,2020,prefire,"",BigTrees19 prefire NA,0,4.8,2.65,2.35,0.799297507317073,1.39071029268293,5.53396829268293,0,0,7.72397609268293,0,7.72397609268293,Calaveras BigTrees19 prefire NA
Calaveras,BigTrees19,2020,prefire,"",BigTrees19 prefire NA,180,4.6,6.1,7.6,0.058130727804878,0.834426175609756,2.21358731707317,0,0,3.10614422048781,0,3.10614422048781,Calaveras BigTrees19 prefire NA
Calaveras,BigTrees19,2020,prefire,"",BigTrees19 prefire NA,270,8.15,2.5,0.5,0.639438005853659,0.556284117073171,1.10679365853659,0,0,2.30251578146342,0,2.30251578146342,Calaveras BigTrees19 prefire NA
Calaveras,BigTrees19,2020,prefire,"",BigTrees19 prefire NA,90,5.9,2.55,6,0.145326819512195,0.556284117073171,0,0,0,0.701610936585366,0,0.701610936585366,Calaveras BigTrees19 prefire NA
Calaveras,BigTrees20,2020,prefire,"",BigTrees20 prefire NA,0,7.2,4.65,6.3,0.0726634097560976,2.22513646829268,5.53396829268293,0,0,7.83176817073171,0,7.83176817073171,Calaveras BigTrees20 prefire NA
Calaveras,BigTrees20,2020,prefire,"",BigTrees20 prefire NA,180,6.15,3.6,3.6,0.261588275121951,2.50327852682927,2.21358731707317,0,0,4.97845411902439,0,4.97845411902439,Calaveras BigTrees20 prefire NA
Calaveras,BigTrees20,2020,prefire,"",BigTrees20 prefire NA,270,21.5,7.85,6.1,0.0726634097560976,0.556284117073171,2.21358731707317,0,0,2.84253484390244,0,2.84253484390244,Calaveras BigTrees20 prefire NA
Calaveras,BigTrees20,2020,prefire,"",BigTrees20 prefire NA,90,5.9,2.7,3.5,0.0145326819512195,1.39071029268293,5.53396829268293,0,0,6.93921126731707,0,6.93921126731707,Calaveras BigTrees20 prefire NA
Calaveras,BigTrees21,2020,prefire,"",BigTrees21 prefire NA,0,9.75,5.95,8.7,0.261588275121951,1.39071029268293,2.21358731707317,0,0,3.86588588487805,0,3.86588588487805,Calaveras BigTrees21 prefire NA
Calaveras,BigTrees21,2020,prefire,"",BigTrees21 prefire NA,180,4.85,4.2,7.6,0.174392183414634,0.556284117073171,1.10679365853659,0,0,1.83746995902439,0,1.83746995902439,Calaveras BigTrees21 prefire NA
Calaveras,BigTrees21,2020,prefire,"",BigTrees21 prefire NA,270,9.25,5.4,13.85,0.145326819512195,3.33770470243902,5.53396829268293,0,0,9.01699981463415,0,9.01699981463415,Calaveras BigTrees21 prefire NA
Calaveras,BigTrees21,2020,prefire,"",BigTrees21 prefire NA,90,28.3,7.6,11,0.0435980458536585,1.39071029268293,2.21358731707317,0,0,3.64789565560976,0,3.64789565560976,Calaveras BigTrees21 prefire NA
Calaveras,BigTrees22,2020,prefire,"",BigTrees22 prefire NA,0,8.25,14.75,19.15,0.217990229268293,2.22513646829268,2.21358731707317,0,0,4.65671401463415,0,4.65671401463415,Calaveras BigTrees22 prefire NA
Calaveras,BigTrees22,2020,prefire,"",BigTrees22 prefire NA,180,6.9,3.75,9,0.30518632097561,1.9469944097561,2.21358731707317,0,0,4.46576804780488,0,4.46576804780488,Calaveras BigTrees22 prefire NA
Calaveras,BigTrees22,2020,prefire,"",BigTrees22 prefire NA,270,10.65,4.25,15.65,0.145326819512195,0,0,0,0,0.145326819512195,0,0.145326819512195,Calaveras BigTrees22 prefire NA
Calaveras,BigTrees22,2020,prefire,"",BigTrees22 prefire NA,90,9.35,3,17.85,0.406915094634146,1.66885235121951,1.10679365853659,0,0,3.18256110439024,0,3.18256110439024,Calaveras BigTrees22 prefire NA
Calaveras,BigTrees23,2020,prefire,"",BigTrees23 prefire NA,0,6.75,5.85,5.9,0.188924865365854,1.39071029268293,0,0,0,1.57963515804878,0,1.57963515804878,Calaveras BigTrees23 prefire NA
Calaveras,BigTrees23,2020,prefire,"",BigTrees23 prefire NA,180,5.6,4.05,6.45,0.261588275121951,2.78142058536585,0,0,0,3.0430088604878,0,3.0430088604878,Calaveras BigTrees23 prefire NA
Calaveras,BigTrees23,2020,prefire,"",BigTrees23 prefire NA,270,3.05,4,3.75,0.188924865365854,2.78142058536585,0,0,0,2.97034545073171,0,2.97034545073171,Calaveras BigTrees23 prefire NA
Calaveras,BigTrees23,2020,prefire,"",BigTrees23 prefire NA,90,5.2,3.3,4.35,0.29065363902439,1.39071029268293,3.32038097560976,0,0,5.00174490731707,0,5.00174490731707,Calaveras BigTrees23 prefire NA
Calaveras,BigTrees24,2020,prefire,"",BigTrees24 prefire NA,0,17.65,6.25,12.75,0.552241914146342,4.72841499512195,2.21358731707317,0,0,7.49424422634146,0,7.49424422634146,Calaveras BigTrees24 prefire NA
Calaveras,BigTrees24,2020,prefire,"",BigTrees24 prefire NA,180,11.3,9,15.85,0.61037264195122,3.61584676097561,0,0,0,4.22621940292683,0,4.22621940292683,Calaveras BigTrees24 prefire NA
Calaveras,BigTrees24,2020,prefire,"",BigTrees24 prefire NA,270,6.6,5.25,8.6,0.116261455609756,0.556284117073171,1.10679365853659,0,0,1.77933923121951,0,1.77933923121951,Calaveras BigTrees24 prefire NA
Calaveras,BigTrees24,2020,prefire,"",BigTrees24 prefire NA,90,7.65,2.5,18.85,0.174392183414634,3.61584676097561,1.10679365853659,0,0,4.89703260292683,0,4.89703260292683,Calaveras BigTrees24 prefire NA
Calaveras,BigTrees25,2020,prefire,"",BigTrees25 prefire NA,0,18,6,26.65,0.348784366829268,2.50327852682927,8.85434926829268,0,0,11.7064121619512,0,11.7064121619512,Calaveras BigTrees25 prefire NA
Calaveras,BigTrees25,2020,prefire,"",BigTrees25 prefire NA,180,71.65,0,55,0,0,0,0,0,0,0,0,Calaveras BigTrees25 prefire NA
Calaveras,BigTrees25,2020,prefire,"",BigTrees25 prefire NA,270,7.85,7.5,54.35,0.174392183414634,1.11256823414634,3.32038097560976,0,0,4.60734139317073,0,4.60734139317073,Calaveras BigTrees25 prefire NA
Calaveras,BigTrees25,2020,prefire,"",BigTrees25 prefire NA,90,10.6,3.625,17.15,0.523176550243902,0.834426175609756,0,0,0,1.35760272585366,0,1.35760272585366,Calaveras BigTrees25 prefire NA
Calaveras,BigTrees27,2020,prefire,"",BigTrees27 prefire NA,0,4.35,2.5,6.35,0.276120957073171,1.9469944097561,3.32038097560976,0,0,5.54349634243903,0,5.54349634243903,Calaveras BigTrees27 prefire NA
Calaveras,BigTrees27,2020,prefire,"",BigTrees27 prefire NA,180,8.4,1.5,13.9,0.406915094634146,0.834426175609756,1.10679365853659,0,0,2.34813492878049,0,2.34813492878049,Calaveras BigTrees27 prefire NA
Calaveras,BigTrees27,2020,prefire,"",BigTrees27 prefire NA,270,13.9,5,12.65,0.406915094634146,2.22513646829268,2.21358731707317,0,0,4.84563888,0,4.84563888,Calaveras BigTrees27 prefire NA
Calaveras,BigTrees27,2020,prefire,"",BigTrees27 prefire NA,90,14.9,3.25,20.6,0.174392183414634,0.834426175609756,4.42717463414634,0,0,5.43599299317073,0,5.43599299317073,Calaveras BigTrees27 prefire NA
Calaveras,BigTrees28,2020,prefire,"",BigTrees28 prefire NA,0,0.55,4.15,6.25,0.261588275121951,0.834426175609756,5.53396829268293,0,0,6.62998274341464,0,6.62998274341464,Calaveras BigTrees28 prefire NA
Calaveras,BigTrees28,2020,prefire,"",BigTrees28 prefire NA,180,5.3,3.25,3.5,0.116261455609756,0.556284117073171,1.10679365853659,0,0,1.77933923121951,0,1.77933923121951,Calaveras BigTrees28 prefire NA
Calaveras,BigTrees28,2020,prefire,"",BigTrees28 prefire NA,270,7.4,4.15,5.5,0.435980458536585,0.278142058536585,3.32038097560976,0,0,4.03450349268293,0,4.03450349268293,Calaveras BigTrees28 prefire NA
Calaveras,BigTrees28,2020,prefire,"",BigTrees28 prefire NA,90,36,10.7,8.25,0.334251684878049,1.11256823414634,5.53396829268293,0,0,6.98078821170732,0,6.98078821170732,Calaveras BigTrees28 prefire NA
Calaveras,BigTrees29,2020,prefire,"",BigTrees29 prefire NA,0,5.15,3.5,4.9,0.116261455609756,2.50327852682927,3.32038097560976,0,0,5.93992095804878,0,5.93992095804878,Calaveras BigTrees29 prefire NA
Calaveras,BigTrees29,2020,prefire,"",BigTrees29 prefire NA,180,10.4,3.75,12.65,0.159859501463415,0.556284117073171,1.10679365853659,0,0,1.82293727707317,0,1.82293727707317,Calaveras BigTrees29 prefire NA
Calaveras,BigTrees29,2020,prefire,"",BigTrees29 prefire NA,270,24.85,6.5,6.65,0.029065363902439,0.278142058536585,0,0,0,0.307207422439024,0,0.307207422439024,Calaveras BigTrees29 prefire NA
Calaveras,BigTrees29,2020,prefire,"",BigTrees29 prefire NA,90,9.35,3.75,13.35,0.188924865365854,1.11256823414634,0,0,0,1.3014930995122,0,1.3014930995122,Calaveras BigTrees29 prefire NA
Calaveras,BigTrees30,2020,prefire,"",BigTrees30 prefire NA,0,12.65,5.1,20,0.116261455609756,2.78142058536585,2.21358731707317,0,0,5.11126935804878,0,5.11126935804878,Calaveras BigTrees30 prefire NA
Calaveras,BigTrees30,2020,prefire,"",BigTrees30 prefire NA,180,6.2,2,11.1,0.435980458536585,2.50327852682927,6.64076195121951,0,0,9.58002093658537,0,9.58002093658537,Calaveras BigTrees30 prefire NA
Calaveras,BigTrees30,2020,prefire,"",BigTrees30 prefire NA,270,5.75,1.65,0,0.334251684878049,2.22513646829268,5.53396829268293,0,0,8.09335644585366,0,8.09335644585366,Calaveras BigTrees30 prefire NA
Calaveras,BigTrees30,2020,prefire,"",BigTrees30 prefire NA,90,5,3.75,1.4,0.116261455609756,1.11256823414634,2.21358731707317,0,0,3.44241700682927,0,3.44241700682927,Calaveras BigTrees30 prefire NA
Calaveras,BigTrees31,2020,prefire,"",BigTrees31 prefire NA,0,0.15,0.1,0.15,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,Calaveras BigTrees31 prefire NA
Calaveras,BigTrees31,2020,prefire,"",BigTrees31 prefire NA,180,0.1,0.05,9,0,0.278142058536585,2.21358731707317,0,0,2.49172937560976,0,2.49172937560976,Calaveras BigTrees31 prefire NA
Calaveras,BigTrees31,2020,prefire,"",BigTrees31 prefire NA,270,0.1,0.05,0.05,0.0145326819512195,0,0,0,0,0.0145326819512195,0,0.0145326819512195,Calaveras BigTrees31 prefire NA
Calaveras,BigTrees31,2020,prefire,"",BigTrees31 prefire NA,90,0.6,1.1,1.15,0.0871960917073171,0.834426175609756,0,0,0,0.921622267317073,0,0.921622267317073,Calaveras BigTrees31 prefire NA
Calaveras,BigTrees32,2020,prefire,"",BigTrees32 prefire NA,0,28.15,1,16.35,0.0145326819512195,0.278142058536585,1.10679365853659,0,0,1.39946839902439,0,1.39946839902439,Calaveras BigTrees32 prefire NA
Calaveras,BigTrees32,2020,prefire,"",BigTrees32 prefire NA,180,11.85,6.75,8.85,0.944624326829268,3.8939888195122,2.21358731707317,0,0,7.05220046341463,0,7.05220046341463,Calaveras BigTrees32 prefire NA
Calaveras,BigTrees32,2020,prefire,"",BigTrees32 prefire NA,270,23.85,14,19.65,0.217990229268293,1.39071029268293,4.42717463414634,0,0,6.03587515609756,0,6.03587515609756,Calaveras BigTrees32 prefire NA
Calaveras,BigTrees32,2020,prefire,"",BigTrees32 prefire NA,90,21.9,3.25,60.15,0.552241914146342,3.8939888195122,2.21358731707317,0,0,6.65981805073171,0,6.65981805073171,Calaveras BigTrees32 prefire NA
Calaveras,BigTrees33,2020,prefire,"",BigTrees33 prefire NA,0,6,3.5,5.95,0.29065363902439,6.11912528780488,8.85434926829268,0,0,15.264128195122,0,15.264128195122,Calaveras BigTrees33 prefire NA
Calaveras,BigTrees33,2020,prefire,"",BigTrees33 prefire NA,180,16.25,15.6,8.15,0.0726634097560976,0.556284117073171,0,0,0,0.628947526829268,0,0.628947526829268,Calaveras BigTrees33 prefire NA
Calaveras,BigTrees33,2020,prefire,"",BigTrees33 prefire NA,270,5.5,3.8,10.3,0.0145326819512195,1.39071029268293,0,0,0,1.40524297463415,0,1.40524297463415,Calaveras BigTrees33 prefire NA
Calaveras,BigTrees33,2020,prefire,"",BigTrees33 prefire NA,90,12,4.5,0.5,0.0871960917073171,0.834426175609756,6.64076195121951,0,0,7.56238421853659,0,7.56238421853659,Calaveras BigTrees33 prefire NA
Calaveras,BigTrees34,2020,prefire,"",BigTrees34 prefire NA,0,3.65,2,7.6,0.203457547317073,0.556284117073171,1.10679365853659,0,0,1.86653532292683,0,1.86653532292683,Calaveras BigTrees34 prefire NA
Calaveras,BigTrees34,2020,prefire,"",BigTrees34 prefire NA,180,7.5,5.5,10.75,0.726634097560976,5.28469911219512,0,0,0,6.0113332097561,0,6.0113332097561,Calaveras BigTrees34 prefire NA
Calaveras,BigTrees34,2020,prefire,"",BigTrees34 prefire NA,270,31,5,13.85,0.261588275121951,3.61584676097561,4.42717463414634,0,0,8.3046096702439,0,8.3046096702439,Calaveras BigTrees34 prefire NA
