project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,samplingTime,Beetles2019,DeadPriorFire,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin
CPFMP,springsfire,2019,springs27,prefire,,261,LIVE,PIJE,23.5,11.2,4,,IN,1.5,,,,1.2,,,,,,0.7,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,262,LIVE,PICO,35.1,14,3,,CO,3,,,,0.1,1,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,263,LIVE,PIJE,16.9,6,2.4,,IN,1.5,,,,0.4,1,,,,,0.25,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,264,LIVE,PIJE,23.4,9,1.5,,IN,1.5,,,,0.2,1,,,,,1.4,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,265,LIVE,PIJE,9.2,5,3,,OV,0.75,,,,0.3,2,,,,,0.8,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,266,LIVE,PIJE,11.6,6,3,,OV,1,,,,0.3,1,,,,,1.2,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,267,LIVE,PIJE,15.5,6.2,3,,IN,1.25,,,,0.4,1,,,,,0.8,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,268,LIVE,PICO,37.3,12,2,,CO,5,,,,,1,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs27,prefire,,269,LIVE,PIJE,35.1,12,6,,CO,4,,,,,1,,,,,1.2,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,270,LIVE,PIJE,19.8,8,2,,IN,2,,,,,1,,,,,0.2,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,271,LIVE,PIJE,58.8,19.5,9,,DO,4.5,,,,,1,,,,,4,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,272,LIVE,PIJE,12.9,6,2.6,,OV,1,,,,,1,,,,,2,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,273,LIVE,PIJE,12.2,6,2.7,,OV,2,,,,,1,,,,,2.5,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,274,LIVE,PIJE,61.8,10.8,4,,IN,7,,,,,2,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,276,LIVE,PIJE,37.2,15,4.5,,CO,3.5,,,,1.6,1,lost tag 275,,,,1.6,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,277,LIVE,PIJE,38.9,13.5,4.5,,CO,3,,,,1.4,1,,,,,2,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,278,LIVE,PIJE,21.6,10,3,,IN,2,,,,0.4,1,,,,,1.4,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,279,LIVE,PIJE,28.8,8.1,3.7,,IN,2.5,,,,0.3,2,,,,,1.5,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,280,LIVE,PIJE,10.1,4.25,2,,OV,1,,,,0.1,1,,,,,1.1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,281,LIVE,PIJE,9.9,5.2,2,,OV,1,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,282,LIVE,PIJE,46,16.4,5,,CO,4,,,,2.2,1,,,,,1.8,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,283,LIVE,PIJE,14,5,2.2,,OV,1,,,,0.4,2,,,,,1.1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,284,LIVE,PIJE,12,5.7,2.5,,IN,1,,,,,1,,,,,1.2,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,285,LIVE,PIJE,15.7,5.3,2.1,,OV,1.5,,,,,1,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,286,LIVE,PIJE,20.4,5.7,2.5,,OV,2,,,,,1,,,,,0.7,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,287,LIVE,PIJE,15.2,5.7,3.5,,IN,1.5,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,288,LIVE,PIJE,11.1,5.5,3.5,,OV,1,,,,,1,,,,,1.1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,289,LIVE,PIJE,18,7,3.7,,IN,2,,,,,1,,,,,0.8,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,290,LIVE,PIJE,9.9,3.5,1.9,,OV,1,,,,,2,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,291,LIVE,PIJE,29.1,10.4,4.2,,CO,2.5,,,,0.1,1,,,,,1.6,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,292,LIVE,PIJE,7.9,4,1.5,,OV,1,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,293,LIVE,PIJE,18,5.5,2.2,,IN,2,,,,,2,,,,,0.7,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,294,LIVE,PIJE,34.1,11.8,5,,CO,3,,,,,1,,,,,1.8,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,295,LIVE,PIJE,34.7,12,5,,CO,2,,,,,1,,,,,1.6,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,296,LIVE,PIJE,28.5,10,5,,CO,3,,,,,1,,,,,1.7,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,297,LIVE,PIJE,15.8,5.5,2.25,,OV,5,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs28,prefire,,298,LIVE,PIJE,37,12.5,5,,CO,3,,,,,1,,,,,2,,,,,,,,
CPFMP,springsfire,2019,springs29,prefire,,299,LIVE,PIJE,41.6,15,6,,CO,3.25,,,,4,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs29,prefire,,300,LIVE,PIJE,31.6,12,5,,IN,2.5,,,,1.2,1,,,,,1.1,,,,,,,,
CPFMP,springsfire,2019,springs29,prefire,,301,LIVE,PIJE,45.5,16,4.3,,CO,5,,,,,1,,,,,1.4,,,,,,,,
CPFMP,springsfire,2019,springs29,prefire,,302,LIVE,PIJE,38.2,13.2,6,,IN,4,,,,,1,,,,,1.2,,,,,,,,
CPFMP,springsfire,2019,springs29,prefire,,303,LIVE,PIJE,52.8,18,8,,CO,4,,,,8,1,,,,,2,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,304,LIVE,PIJE,11.7,5.1,1.9,,OV,1.5,,,,,2,,,,,0.1,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,305,LIVE,PIJE,30.3,11.8,3,,IN,2.5,,,,,1,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,306,LIVE,PIJE,18.8,7.9,2,,IN,2,,,,,2,,,,,0.75,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,307,LIVE,PIJE,19,5.6,2.6,,OV,2.5,,,,0.5,1,,,,,0.4,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,308,LIVE,PIJE,20.8,9.7,2.8,,IN,2,,,,0.5,1,,,,,0.4,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,309,LIVE,PIJE,22.4,7.7,2,,OV,3,,,,,1,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,310,LIVE,PIJE,10.5,4.5,2,,OV,1.5,,,,,2,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,311,LIVE,PIJE,101,20,7,,CO,11,,,,,1,,,,,4,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,312,LIVE,PIJE,22.2,8,2.5,,IN,2.5,,,,,2,,,,,0.5,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,313,LIVE,PIJE,11.6,4.25,1.4,,OV,1.5,,,,,1,,,,,0.2,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,314,LIVE,PIJE,11.9,4.35,1.5,,OV,1.75,,,,,1,,,,,0.2,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,315,LIVE,PIJE,15.7,7.4,2,,IN,2,,,,,1,,,,,1.25,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,316,LIVE,PIJE,10.6,5,2,,OV,2,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,317,LIVE,PIJE,15.7,6.5,2.5,,IN,2,,,,,1,,,,,0.6,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,318,LIVE,PIJE,7.8,3.9,1.2,,OV,1.5,,,,,1,,,,,0.01,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,319,LIVE,PIJE,12.7,4.7,1.8,,OV,1.75,,,,,1,,,,,0.4,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,320,LIVE,PIJE,27.9,3.5,1.8,,OV,3,,,,,1,,,,,0.4,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,321,LIVE,PIJE,9.7,9.5,3.5,,OV,1.25,,,,,1,,,,,0,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,322,LIVE,PIJE,7.7,3,1.3,,OV,1.5,,,,,1,,,,,0.3,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,323,LIVE,PIJE,37.1,14,5,,IN,2.3,,,,,1,,,,,2,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,324,LIVE,PIJE,8.3,3,1,,OV,1.75,,,,,1,,,,,0.1,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,325,LIVE,PICO,35.9,13.5,4,,IN,3.2,,,,,1,,,,,1.75,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,326,LIVE,PIJE,9.8,4,1.6,,OV,1.25,,,,,1,,,,,0.4,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,327,LIVE,PIJE,15.5,4,1,,OV,1.2,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,328,LIVE,PIJE,22,6,3,,IN,3,,,,,1,,,,,0.6,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,329,LIVE,PIJE,8.6,5,3,,OV,0.75,,,,,1,,,,,1.5,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,330,LIVE,PIJE,8,3.75,2,,OV,1.5,,,,,1,*we missed this tree at first,,,,0.9,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,331,LIVE,PIJE,12.4,7,1.2,,OV,1.5,,,,,1,,,,,0.6,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,332,LIVE,PIJE,17.9,10,3,,IN,2.5,,,,,1,,,,,0.7,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,333,LIVE,PIJE,12.1,5,1.25,,OV,1,,,,,1,,,,,0.2,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,334,LIVE,PIJE,19.6,7,4,,IN,1.75,,,,,1,,,,,1,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,335,LIVE,PIJE,33.8,10,4,,IN,2.5,,,,,1,,,,,0.2,,,,,,,,
CPFMP,springsfire,2019,springs30,prefire,,336,LIVE,PIJE,50.3,14,4,,CO,7,,,,1.6,1,,,,,0.4,,,,,,,,
CPFMP,springsfire,2019,springs37,prefire,,386,LIVE,PICO,36,14.5,1.1,,IN,3,,,,,,,,,,0.2,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,387,LIVE,PIJE,13.5,5,1.8,,OV,1,,,,,,,,,,0.1,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,388,LIVE,PIJE,9.5,2.5,1.2,,OV,0.5,,,,,,,,,,0.1,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,389,LIVE,PIJE,87.5,26.2,8,,CO,4,,,,,,,,,,2,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,390,LIVE,PIJE,51.4,17.9,14.2,,OV,1.5,,,,,,,,,,2,,,,,2,,,
CPFMP,springsfire,2019,springs37,prefire,,391,LIVE,PIJE,48.4,19.6,5,,IN,2,,,,,,,,,,3,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,392,LIVE,PIJE,18.1,7,3,,OV,1,,,,,,,,,,0.9,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,393,LIVE,PIJE,51.5,18.4,6,,IN,3,,,,,,,,,,1,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,394,LIVE,PIJE,18.5,7.3,1,,OV,1.5,,,,,,,,,,0.08,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,395,LIVE,PIJE,40.7,16.6,3.3,,IN,2,,,,,,,,,,1.8,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,396,LIVE,PIJE,69,22.5,8,,CO,3,,,,,,,,,,2.1,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,397,LIVE,PIJE,31.8,9.3,3.1,,OV,2.5,,,,,,,,,,0.4,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,398,LIVE,PICO,59.2,18.2,2,,IN,5,,,,,,,,,,0.1,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,399,LIVE,PIJE,48.2,14.7,4.5,,IN,3,,,,,,,,,,2,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,400,LIVE,PIJE,48.2,14.8,4.8,,IN,3,,,,,,,,,,1.8,,,,,1,,,
CPFMP,springsfire,2019,springs37,prefire,,401,LIVE,PICO,40.7,11.5,0.5,,IN,4,,,,,,,,,,0.01,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,402,LIVE,PIJE,45.3,15,6,,IN,3,,,2.3,,,,,,,2.4,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,403,DEAD,PICO,55,15,,,,,,,3.5,,,,,,,2,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,404,LIVE,PIJE,46.8,18,7,,IN,3,,,4,,,,,,,3,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,405,LIVE,PIJE,47.9,18,9,,IN,3,,,3,,,,,,,2.9,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,406,LIVE,PIJE,63.6,21.9,10,,CO,4,,,3,,,,,,,3,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,407,LIVE,PIJE,43.8,15,8,,IN,3,,,1.3,,,,,,,4.5,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,408,LIVE,PIJE,63.9,18,7,,IN,4,,,4.5,,,,,,,1.8,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,409,LIVE,PIJE,60.4,23,9,,CO,4,,,5,,,,,,,5,,,,,1,,,
CPFMP,springsfire,2019,springs38,prefire,,410,LIVE,PIJE,65.3,21.4,10,,CO,5,,,4,,,,,,,4,,,,,1,,,
CPFMP,springsfire,2019,springs39,prefire,,,DEAD,PICO,55.1,13.7,,,,,,,2.5,,,,,,,0.01,,,,,1,,,
CPFMP,springsfire,2019,springs39,prefire,,411,LIVE,PIJE,56.5,18.5,5.4,,CO,4,,,2.5,,,,,,,2.5,,,,,1,,,
CPFMP,springsfire,2019,springs39,prefire,,412,LIVE,PIJE,50.5,17.1,5,,CO,3,,,2.5,,,,,,,2,,,,,1,,,
CPFMP,springsfire,2019,springs39,prefire,,413,LIVE,PIJE,59.5,19.9,5.3,,CO,3.5,,,2.3,,,,,,,1,,,,,1,,,
CPFMP,springsfire,2019,springs39,prefire,,414,LIVE,PICO,42.5,13,7.4,,IN,2,,,0.1,,,,,,,0.5,,,,,2,,,
CPFMP,springsfire,2019,springs40,prefire,,415,LIVE,PIJE,10.9,3,1.4,,IN,1.25,,,,,,,,,,0.1,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,416,LIVE,PIJE,9.8,3.4,1,,IN,1.6,,,,,,,,,,0.2,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,417,LIVE,PICO,21.5,5.5,1,,IN,3.4,,,,,,,,,,0.05,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,418,LIVE,PICO,18.2,5,1.1,,IN,2,,,,,,,,,,0.1,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,419,LIVE,PICO,22,5,1.2,,IN,2,,,,,,,,,,0.2,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,420,LIVE,PIJE,54.25,16,4,,CO,5.5,,,,,,,,,,1.5,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,421,LIVE,PICO,26.25,9.2,1.7,,OV,5,,,,,,,,,,0.1,,,,,1,,,
CPFMP,springsfire,2019,springs40,prefire,,422,LIVE,PICO,27.4,5.2,1,,IN,4,,,,,,,,,,0.4,,,,,1,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,1,LIVE,PIJE,38.7,14.5,7,,,,na,8.5,5,3,,,,,,2.5,5,2,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,10,LIVE,PIJE,46.9,18,7,,,,na,0,0,2.5,,,,,,3,0,0,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,11,LIVE,PIJE,35.7,14,4,,,,na,7,3,2,,,,,,1.8,20,5,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,2,LIVE,PIJE,35.3,14,3.5,,,,na,6,3,2.5,,,,,,1.7,30,5,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,3,LIVE,PIJE,38.1,16,8,,,,na,6,6,2.5,,,,,,2,1,1,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,4,LIVE,PIJE,42.3,17,5,,,,na,7,3,3,,,,,,2.5,15,5,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,5,LIVE,PIJE,64,20,6,,,,na,10,4,5,,,,,,2,10,5,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,6,LIVE,PIJE,46.4,17,3,,,,na,10,2.5,5,,,,,,1.5,30,10,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,7,LIVE,PIJE,32.3,11,4,,,,na,7,2.5,0.5,,,,,,0.8,40,10,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,8,LIVE,PIJE,40.25,15,7,,,,na,9,3.5,6,,,,,,3,50,5,,,,,,
CPFMP,springsfire,2020,springs01,postfire,1yr,9,LIVE,PIJE,36.8,14,6,,,,na,9,2.5,0.5,,,,,,2.5,65,5,,,,,,
CPFMP,springsfire,2020,springs02,postfire,1yr,12,LIVE,PIJE ,42,14.4,2.2,,,,na,,,,,,,,,,0,0,,,,,,
CPFMP,springsfire,2020,springs02,postfire,1yr,13,LIVE,PIJE ,39.1,15,4.7,,,,na,7.8,2.3,3,,,,,,1.8,50,5,,,,,,
CPFMP,springsfire,2020,springs02,postfire,1yr,14,LIVE,PIJE ,30.6,9.4,2.3,,,,na,3,2,0.5,,,,,,1.5,5,5,,,,,,
CPFMP,springsfire,2020,springs02,postfire,1yr,15,LIVE,PIJE ,52,14.1,3.8,,,,na,5,0.7,2.5,,,,,,1.5,20,5,,,,,,
CPFMP,springsfire,2020,springs02,postfire,1yr,16,LIVE,PIJE ,33.8,13.7,3.8,,,,na,4.6,2,2.2,,,,,,1.8,15,3,,,,,,
CPFMP,springsfire,2020,springs02,postfire,1yr,17,LIVE,PIJE ,40.9,10.8,4,,,,na,5.6,2,3,,,,,,1.2,12,6,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,18,LIVE,PIJE,32.4,9,8,,,,na,9,4,7,,,,,,2,98,20,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,19,LIVE,PIJE ,26.9,9,7,,,,na,8.5,2,7,,,,,,1.8,90,5,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,20,LIVE,PIJE,51.7,16,6,,,,na,10,5,10,,,,,,4.5,15,5,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,21,LIVE,PIJE ,71.3,21,7,,,,na,5,4,6,,,,,,2,25,5,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,22,LIVE,PIJE ,42.1,13,4,,,,na,8,2.3,3,,,,,,1,25,5,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,23,LIVE,PIJE ,28.6,8,2.5,,,,na,7.5,1.8,1,,,,,,1,20,10,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,24,LIVE,PIJE ,30.5,9,3,,,,na,7,2.5,3.5,,,,,,1,40,10,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,25,LIVE,PIJE ,53.4,19,7,,,,na,14,3.5,9,,,,,,2.5,40,20,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,26,LIVE,PIJE ,27.3,7,4,,,,na,6.5,2.3,3,,,,,,1.3,60,20,,,,,,
CPFMP,springsfire,2020,springs03,postfire,1yr,27,LIVE,PIJE ,39,13,5,,,,na,12.5,3.5,8,,,,,,2,50,10,,,,,,
CPFMP,springsfire,2020,springs04,postfire,1yr,28,LIVE,PIJE ,41.6,12,2.7,,,,na,3.3,3,1.7,,,,,,1,3,1,,,,,,
CPFMP,springsfire,2020,springs04,postfire,1yr,29,LIVE,PIJE ,39.9,13,2.5,,,,na,2,2.1,1,,,,,,1,5,4,,,,,,
CPFMP,springsfire,2020,springs04,postfire,1yr,30,LIVE,PIJE ,42,13,2.8,,,,na,3.5,3,1,,,,,,1,5,1,,,,,,
CPFMP,springsfire,2020,springs05,postfire,1yr,31,LIVE,PIJE ,67.8,20,6,,,,na,8.5,5,4.2,,,,,,1.5,5,2,,,,,,
CPFMP,springsfire,2020,springs05,postfire,1yr,32,LIVE,PIJE ,69.3,17,6,,,,na,9,5,3.5,,,,,,3.3,3,2,,,,,,
CPFMP,springsfire,2020,springs05,postfire,1yr,33,LIVE,PIJE ,43.6,13,3,,,,na,6,2.7,3,,,,,,1,10,8,,,,,,
CPFMP,springsfire,2020,springs05,postfire,1yr,34,LIVE,PIJE ,68.5,23,4.5,,,,na,7,6.5,4,,,,,,3,3,1,,,,,,
CPFMP,springsfire,2020,springs05,postfire,1yr,35,LIVE,PIJE ,50.6,18,4,,,,na,9,4,3.5,,,,,,2.2,10,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,36,LIVE,PICO,13.3,8.3,1.9,,,,na,7.4,1.9,0.1,,,,,,1.3,50,10,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,37,LIVE,PICO,38.3,10.4,1.3,,,,na,10.4,1,0.02,,,,,,0,50,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,38,DEAD,PICO,7.9,3.5,,,,,,3.5,0.1,,,,,,,0,100,10,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,39,LIVE,PICO,12.4,6.7,6.4,,,,na,6.7,1.4,,,,,,,0.6,97,10,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,40,LIVE,PICO,10,7,0.1,,,,na,6.8,0.1,0.5,,,,,,0,95,10,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,41,LIVE,PICO,14.75,8.3,2.9,,,,na,7,1.4,0.1,,,,,,1,75,15,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,42,LIVE,PICO,7.6,4.5,3,,,,na,4.5,1.1,,,,,,,1,100,15,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,43,LIVE,PICO,17.35,9.6,2,,,,na,2,2,0.1,,,,,,0.5,5,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,44,LIVE,PICO,14.5,9.2,1.4,,,,na,1.4,1.4,0.1,,,,,,0.5,5,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,45,LIVE,PICO,10.3,5.3,3.5,,,,na,5.3,1,0.1,,,,,,0.9,99,10,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,46,LIVE,PICO,17.65,7.6,6,,,,na,7.6,1.1,1,,,,,,1,97,15,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,47,LIVE,PICO,31.2,10,3,,,,na,1.4,2,0.1,,,,,,0.2,2,1,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,48,LIVE,PICO,7.5,4.3,3.1,,,,na,4.3,1,0.2,,,,,,0.2,80,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,49,LIVE,PICO,15.6,7.4,1.5,,,,na,1.5,1.5,0.1,,,,,,0.5,5,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,50,LIVE,PICO,9.1,8,6.7,,,,na,8,3.4,0.1,,,,,,1,95,55,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,51,LIVE,PICO,9.4,5.7,5.6,,,,na,5.7,1.4,1,,,,,,0.5,99,8,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,52,DEAD,PICO,8,6.3,,,,,,6.3,4.6,1,,,,,,1,100,20,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,53,LIVE,PICO,9.1,8.6,7.2,,,,na,8.6,5.5,0.5,,,,,,1.3,95,50,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,54,LIVE,PICO,67.1,16.5,0.7,,,,na,6.3,0.7,0.1,,,,,,0,5,1,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,55,DEAD,PICO,16,6.3,,,,,,6.3,6.3,,,,,,,0.9,100,100,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,56,LIVE,PICO,20,9.6,1.4,,,,na,1.4,1.4,0.1,,,,,,0.1,5,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,57,LIVE,PICO,17.1,10.7,5.6,,,,na,5.6,5.6,0.1,,,,,,1.2,50,50,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,58,LIVE,PICO,19.4,10.4,3.2,,,,na,3.2,3.2,0.1,,,,,,1.8,15,15,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,59,LIVE,PICO,15.3,7.2,2.3,,,,na,2.4,2.4,0.1,,,,,,1.2,20,20,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,60,LIVE,PICO,37.3,10.7,1,,,,na,1.4,1.4,,,,,,,0,1,1,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,61,LIVE,PICO,13.05,6.8,1.2,,,,na,1.3,1.2,0.3,,,,,,0.5,10,8,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,62,LIVE,PICO,36.6,14.1,1,,,,na,1,0.7,0.1,,,,,,0.2,1,1,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,63,LIVE,PICO,49.6,16.2,2.2,,,,na,2.2,1.5,,,,,,,0.4,5,5,,,,,,
CPFMP,springsfire,2020,springs06,postfire,1yr,64,LIVE,PICO,20.7,10.7,4.2,,,,na,4.2,4.2,,,,,,,0.5,60,50,,,,,,
CPFMP,springsfire,2020,springs07,postfire,1yr,65,LIVE,PICO,33.5,14.9,2.5,,,,na,4.8,0.3,0.1,,,,,,0.2,5,1,,,,,,
CPFMP,springsfire,2020,springs07,postfire,1yr,66,LIVE,PICO,14.7,7.8,1.5,,,,na,7.8,0.8,0.1,,,,,,0.3,70,10,,,,,,
CPFMP,springsfire,2020,springs07,postfire,1yr,67,LIVE,PICO,24.2,8.4,1.6,,,,na,5.5,1.2,0.2,,,,,,0.4,5,2,,,,,,
CPFMP,springsfire,2020,springs07,postfire,1yr,68,LIVE,PICO,14.3,5.2,1.7,,,,na,,,,,,,,,0.1,,,,,,,,
